,"('Biomass', 'Actual Aggregated')","('Biomass', 'Actual Consumption')","('Fossil Gas', 'Actual Aggregated')","('Fossil Gas', 'Actual Consumption')","('Fossil Hard coal', 'Actual Aggregated')","('Fossil Hard coal', 'Actual Consumption')","('Fossil Oil', 'Actual Aggregated')","('Fossil Oil', 'Actual Consumption')","('Hydro Run-of-river and poundage', 'Actual Aggregated')","('Hydro Run-of-river and poundage', 'Actual Consumption')","('Other renewable', 'Actual Aggregated')","('Other renewable', 'Actual Consumption')","('Solar', 'Actual Aggregated')","('Solar', 'Actual Consumption')","('Waste', 'Actual Aggregated')","('Waste', 'Actual Consumption')","('Wind Offshore', 'Actual Aggregated')","('Wind Offshore', 'Actual Consumption')","('Wind Onshore', 'Actual Aggregated')","('Wind Onshore', 'Actual Consumption')",Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Run-of-river and poundage,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
2019-06-06 13:00:00+00:00,52.65,,111.48,,113.99,,22.49,,0.51,,3.46,,208.0,,65.1,,582.14,,1154.18,,,,,,,,,,,
2019-06-06 14:00:00+00:00,52.99,,118.8,,112.27,,22.16,,0.51,,3.39,,173.0,,63.36,,447.54,,844.83,,,,,,,,,,,
2019-06-06 15:00:00+00:00,45.1,,104.4,,93.18,,18.39,,0.43,,2.66,,107.0,,54.62,,545.83,,564.56,,,,,,,,,,,
2019-06-06 16:00:00+00:00,40.59,,74.46,,54.76,,10.84,,0.37,,1.65,,59.0,,44.83,,575.69,,536.38,,,,,,,,,,,
2019-06-06 17:00:00+00:00,120.18,,64.14,,42.32,,8.4,,0.36,,1.59,,29.0,,42.63,,752.1,,774.46,,,,,,,,,,,
2019-06-06 18:00:00+00:00,168.74,,69.07,,48.41,,9.6,,0.38,,2.14,,10.0,,44.46,,593.68,,811.57,,,,,,,,,,,
2019-06-06 19:00:00+00:00,143.25,,63.24,,34.98,,6.95,,0.31,,1.67,,3.0,,36.56,,509.44,,774.97,,,,,,,,,,,
2019-06-06 20:00:00+00:00,98.49,,55.69,,28.09,,5.58,,0.25,,1.33,,1.0,,28.18,,312.38,,709.75,,,,,,,,,,,
2019-06-06 21:00:00+00:00,112.41,,51.64,,18.22,,3.63,,0.23,,1.07,,1.0,,25.41,,224.42,,561.95,,,,,,,,,,,
2019-06-06 22:00:00+00:00,105.78,,48.13,,17.22,,3.43,,0.21,,0.79,,0.0,,24.23,,206.46,,446.15,,,,,,,,,,,
2019-06-06 23:00:00+00:00,106.33,,44.4,,15.02,,3.01,,0.24,,0.72,,0.0,,26.72,,357.82,,407.57,,,,,,,,,,,
2019-06-07 00:00:00+00:00,96.33,,49.74,,18.96,,3.78,,0.23,,0.77,,0.0,,26.64,,349.66,,418.05,,,,,,,,,,,
2019-06-07 01:00:00+00:00,98.95,,58.02,,12.77,,2.56,,0.2,,0.59,,0.0,,23.54,,366.19,,366.87,,,,,,,,,,,
2019-06-07 02:00:00+00:00,88.31,,62.72,,13.24,,9.09,,0.18,,0.54,,1.0,,21.43,,338.65,,306.84,,,,,,,,,,,
2019-06-07 03:00:00+00:00,98.61,,63.45,,11.47,,2.64,,0.21,,0.57,,12.0,,24.52,,268.84,,240.14,,,,,,,,,,,
2019-06-07 04:00:00+00:00,116.3,,51.48,,11.59,,2.47,,0.42,,0.73,,40.0,,48.49,,218.73,,187.92,,,,,,,,,,,
2019-06-07 05:00:00+00:00,127.85,,47.82,,25.27,,5.13,,0.38,,1.32,,92.0,,45.4,,112.98,,151.94,,,,,,,,,,,
2019-06-07 06:00:00+00:00,66.76,,66.22,,54.46,,10.87,,0.41,,2.22,,179.0,,51.29,,109.48,,120.16,,,,,,,,,,,
2019-06-07 07:00:00+00:00,21.79,,80.07,,85.4,,16.9,,0.34,,2.62,,295.0,,44.62,,47.4,,117.5,,,,,,,,,,,
2019-06-07 08:00:00+00:00,19.5,,73.77,,80.33,,15.89,,0.3,,2.42,,392.0,,39.48,,27.17,,112.65,,,,,,,,,,,
2019-06-07 09:00:00+00:00,19.44,,73.29,,80.05,,15.83,,0.3,,2.41,,447.0,,39.33,,6.45,,107.53,,,,,,,,,,,
2019-06-07 10:00:00+00:00,20.43,,76.84,,85.78,,16.96,,0.31,,2.54,,462.0,,41.77,,0.51,,90.33,,,,,,,,,,,
2019-06-07 11:00:00+00:00,20.94,,78.45,,86.91,,17.19,,0.32,,2.58,,492.0,,43.04,,4.74,,94.14,,,,,,,,,,,
2019-06-07 12:00:00+00:00,34.23,,126.2,,138.39,,27.38,,0.52,,4.19,,458.0,,70.62,,2.32,,83.65,,,,,,,,,,,
2019-06-07 13:00:00+00:00,32.94,,131.22,,147.04,,29.06,,0.5,,3.91,,404.0,,67.61,,0.21,,88.64,,,,,,,,,,,
2019-06-07 14:00:00+00:00,21.79,,82.42,,88.02,,17.41,,0.34,,2.31,,339.0,,45.12,,12.94,,112.5,,,,,,,,,,,
2019-06-07 15:00:00+00:00,60.67,,71.37,,53.21,,10.64,,0.44,,1.76,,265.0,,56.17,,11.85,,172.93,,,,,,,,,,,
2019-06-07 16:00:00+00:00,140.07,,43.08,,23.95,,4.84,,0.32,,1.0,,170.0,,40.85,,117.1,,240.94,,,,,,,,,,,
2019-06-07 17:00:00+00:00,133.22,,48.59,,35.76,,7.15,,0.3,,1.19,,77.0,,38.46,,205.29,,329.22,,,,,,,,,,,
2019-06-07 18:00:00+00:00,91.12,,67.8,,71.86,,14.21,,0.28,,1.86,,24.0,,38.16,,237.13,,400.33,,,,,,,,,,,
2019-06-07 19:00:00+00:00,93.56,,53.43,,52.82,,10.47,,0.24,,1.43,,4.0,,33.3,,201.27,,290.75,,,,,,,,,,,
2019-06-07 20:00:00+00:00,43.9,,60.73,,65.12,,12.89,,0.26,,1.68,,3.0,,37.0,,370.99,,360.16,,,,,,,,,,,
2019-06-07 21:00:00+00:00,56.01,,56.39,,57.14,,11.36,,0.26,,1.52,,2.0,,34.96,,597.22,,467.05,,,,,,,,,,,
2019-06-07 22:00:00+00:00,48.97,,45.19,,43.02,,8.57,,0.22,,1.19,,0.0,,30.98,,582.68,,741.53,,,,,,,,,,,
2019-06-07 23:00:00+00:00,50.4,,42.4,,37.82,,7.56,,0.23,,1.1,,0.0,,32.61,,686.68,,936.29,,,,,,,,,,,
2019-06-08 00:00:00+00:00,32.11,,48.67,,47.12,,9.38,,0.22,,1.27,,0.0,,31.98,,737.23,,1053.42,,,,,,,,,,,
2019-06-08 01:00:00+00:00,3.97,,59.78,,57.52,,11.43,,0.25,,1.53,,0.0,,36.41,,792.06,,1162.73,,,,,,,,,,,
2019-06-08 02:00:00+00:00,22.29,,55.78,,46.45,,9.27,,0.27,,1.33,,1.0,,37.49,,968.61,,1222.08,,,,,,,,,,,
2019-06-08 03:00:00+00:00,43.22,,49.02,,34.02,,6.84,,0.28,,1.1,,6.0,,37.56,,1001.24,,976.74,,,,,,,,,,,
2019-06-08 04:00:00+00:00,29.99,,54.3,,34.29,,6.93,,0.34,,1.2,,21.0,,45.02,,926.69,,898.69,,,,,,,,,,,
2019-06-08 05:00:00+00:00,4.58,,65.36,,37.92,,7.72,,0.46,,1.48,,60.0,,61.84,,1002.28,,876.55,,,,,,,,,,,
2019-06-08 06:00:00+00:00,4.62,,63.96,,46.77,,9.43,,0.42,,1.98,,128.0,,56.61,,1032.44,,1225.57,,,,,,,,,,,
2019-06-08 07:00:00+00:00,5.5,,67.77,,51.24,,10.37,,0.54,,2.38,,136.0,,71.66,,1064.64,,1503.71,,,,,,,,,,,
2019-06-08 08:00:00+00:00,5.97,,69.45,,40.1,,8.27,,0.68,,2.54,,165.0,,88.54,,1074.67,,1572.52,,,,,,,,,,,
2019-06-08 09:00:00+00:00,5.75,,65.39,,33.34,,6.95,,0.68,,2.4,,200.0,,89.41,,1043.8,,1744.45,,,,,,,,,,,
2019-06-08 10:00:00+00:00,5.48,,62.94,,34.04,,7.06,,0.64,,2.29,,204.0,,83.36,,1107.47,,1979.36,,,,,,,,,,,
2019-06-08 11:00:00+00:00,5.11,,56.44,,22.64,,4.84,,0.65,,2.11,,193.0,,82.41,,1063.8,,2169.92,,,,,,,,,,,
2019-06-08 12:00:00+00:00,4.01,,46.62,,25.05,,5.19,,0.47,,1.67,,166.0,,59.81,,1054.42,,1969.31,,,,,,,,,,,
2019-06-08 13:00:00+00:00,3.57,,52.99,,26.35,,5.4,,0.4,,1.12,,137.0,,50.23,,1054.74,,1947.27,,,,,,,,,,,
2019-06-08 14:00:00+00:00,3.44,,59.87,,29.34,,5.99,,0.36,,1.12,,110.0,,45.57,,1068.04,,1912.99,,,,,,,,,,,
2019-06-08 15:00:00+00:00,3.55,,62.85,,19.77,,4.13,,0.43,,1.04,,86.0,,54.73,,1063.29,,2083.93,,,,,,,,,,,
2019-06-08 16:00:00+00:00,4.08,,70.52,,25.33,,5.25,,0.49,,1.22,,63.0,,59.47,,1146.9,,2320.37,,,,,,,,,,,
2019-06-08 17:00:00+00:00,4.4,,70.15,,23.78,,4.98,,0.54,,1.35,,40.0,,65.95,,1146.56,,2243.44,,,,,,,,,,,
2019-06-08 18:00:00+00:00,4.1,,69.64,,36.1,,7.33,,0.42,,1.38,,19.0,,51.39,,1133.34,,2218.54,,,,,,,,,,,
2019-06-08 19:00:00+00:00,3.94,,79.56,,32.85,,6.69,,0.42,,1.28,,3.0,,46.39,,1148.26,,2191.63,,,,,,,,,,,
2019-06-08 20:00:00+00:00,4.06,,87.25,,23.64,,4.92,,0.48,,1.26,,5.0,,50.4,,1142.59,,2269.53,,,,,,,,,,,
2019-06-08 21:00:00+00:00,3.31,,102.85,,20.57,,4.27,,0.39,,1.03,,0.0,,41.64,,1130.05,,2403.38,,,,,,,,,,,
2019-06-08 22:00:00+00:00,2.9,,90.74,,18.74,,3.88,,0.34,,0.91,,0.0,,40.11,,1041.29,,2029.23,,,,,,,,,,,
2019-06-08 23:00:00+00:00,3.54,,78.97,,16.95,,3.59,,0.46,,1.04,,0.0,,54.14,,1076.68,,2102.15,,,,,,,,,,,
2019-06-09 00:00:00+00:00,3.54,,80.18,,16.86,,3.58,,0.45,,1.1,,0.0,,55.14,,1128.9,,2017.88,,,,,,,,,,,
2019-06-09 01:00:00+00:00,3.49,,75.22,,28.6,,5.83,,0.37,,1.13,,0.0,,45.17,,1152.55,,1951.51,,,,,,,,,,,
2019-06-09 02:00:00+00:00,3.39,,74.16,,35.04,,7.06,,0.31,,1.16,,0.0,,39.15,,1135.77,,2045.49,,,,,,,,,,,
2019-06-09 03:00:00+00:00,3.34,,79.79,,37.8,,7.58,,0.29,,1.18,,5.0,,35.9,,1141.0,,1971.26,,,,,,,,,,,
2019-06-09 04:00:00+00:00,3.48,,71.93,,43.09,,8.58,,0.28,,1.28,,20.0,,30.85,,1145.58,,2130.72,,,,,,,,,,,
2019-06-09 05:00:00+00:00,3.72,,68.4,,58.05,,11.51,,0.22,,1.48,,47.0,,26.26,,1136.91,,2222.75,,,,,,,,,,,
2019-06-09 06:00:00+00:00,3.9,,70.04,,60.01,,11.91,,0.24,,1.54,,100.0,,27.32,,1139.16,,2291.57,,,,,,,,,,,
2019-06-09 07:00:00+00:00,4.21,,59.29,,61.97,,12.32,,0.28,,1.8,,171.0,,34.86,,1125.78,,2411.36,,,,,,,,,,,
2019-06-09 08:00:00+00:00,4.35,,58.61,,63.95,,12.71,,0.28,,2.02,,244.0,,37.3,,1056.07,,2459.01,,,,,,,,,,,
2019-06-09 09:00:00+00:00,4.26,,58.52,,66.93,,13.28,,0.25,,1.98,,330.0,,33.64,,956.66,,2207.17,,,,,,,,,,,
2019-06-09 10:00:00+00:00,4.51,,61.8,,70.05,,13.9,,0.27,,2.07,,381.0,,36.22,,949.82,,2153.81,,,,,,,,,,,
2019-06-09 11:00:00+00:00,4.56,,62.97,,71.91,,14.26,,0.26,,2.1,,402.0,,35.86,,826.47,,2095.9,,,,,,,,,,,
2019-06-09 12:00:00+00:00,4.53,,62.91,,72.51,,14.38,,0.26,,2.15,,400.0,,35.02,,639.1,,1891.43,,,,,,,,,,,
2019-06-09 13:00:00+00:00,4.59,,64.44,,75.49,,14.95,,0.25,,2.18,,361.0,,34.31,,370.6,,1761.8,,,,,,,,,,,
2019-06-09 14:00:00+00:00,4.74,,68.04,,77.51,,15.36,,0.27,,2.2,,325.0,,35.59,,335.45,,1544.61,,,,,,,,,,,
2019-06-09 15:00:00+00:00,5.23,,75.9,,83.07,,16.47,,0.3,,2.45,,250.0,,41.22,,417.31,,1321.5,,,,,,,,,,,
2019-06-09 16:00:00+00:00,6.23,,100.5,,104.87,,20.76,,0.33,,2.98,,173.0,,46.13,,345.77,,1036.07,,,,,,,,,,,
2019-06-09 17:00:00+00:00,6.73,,111.33,,112.68,,22.32,,0.37,,3.12,,93.0,,49.26,,214.42,,655.05,,,,,,,,,,,
2019-06-09 18:00:00+00:00,6.91,,111.19,,112.36,,22.27,,0.4,,2.83,,36.0,,48.14,,145.19,,371.79,,,,,,,,,,,
2019-06-09 19:00:00+00:00,7.05,,113.25,,112.37,,22.28,,0.42,,2.85,,8.0,,46.48,,59.31,,237.06,,,,,,,,,,,
2019-06-09 20:00:00+00:00,8.91,,130.86,,141.96,,28.15,,0.53,,3.62,,7.0,,56.3,,24.05,,179.95,,,,,,,,,,,
2019-06-09 21:00:00+00:00,8.9,,119.31,,142.51,,28.26,,0.53,,3.64,,0.0,,46.09,,8.35,,143.53,,,,,,,,,,,
2019-06-09 22:00:00+00:00,6.25,,83.7,,100.04,,19.84,,0.37,,2.6,,0.0,,31.64,,1.23,,97.0,,,,,,,,,,,
2019-06-09 23:00:00+00:00,5.55,,78.19,,88.28,,17.51,,0.34,,2.32,,0.0,,31.97,,4.58,,58.5,,,,,,,,,,,
2019-06-10 00:00:00+00:00,5.52,,78.69,,89.54,,17.75,,0.33,,2.33,,0.0,,31.72,,3.06,,49.0,,,,,,,,,,,
2019-06-10 01:00:00+00:00,5.17,,74.57,,88.28,,17.48,,0.27,,2.19,,0.0,,35.14,,1.86,,52.18,,,,,,,,,,,
2019-06-10 02:00:00+00:00,4.53,,65.22,,76.27,,15.11,,0.25,,1.91,,1.0,,34.03,,2.81,,56.08,,,,,,,,,,,
2019-06-10 03:00:00+00:00,4.49,,66.83,,73.78,,14.62,,0.26,,1.92,,11.0,,35.47,,4.07,,71.98,,,,,,,,,,,
2019-06-10 04:00:00+00:00,4.49,,65.95,,73.95,,14.67,,0.28,,1.95,,36.0,,37.22,,14.8,,82.45,,,,,,,,,,,
2019-06-10 05:00:00+00:00,4.8,,68.62,,77.1,,15.29,,0.29,,2.08,,82.0,,38.79,,52.64,,80.91,,,,,,,,,,,
2019-06-10 06:00:00+00:00,5.11,,72.24,,80.93,,16.06,,0.31,,2.41,,157.0,,41.3,,92.16,,74.26,,,,,,,,,,,
2019-06-10 07:00:00+00:00,5.78,,80.81,,91.88,,18.22,,0.35,,2.78,,215.0,,38.23,,134.91,,95.31,,,,,,,,,,,
2019-06-10 08:00:00+00:00,5.77,,82.67,,92.1,,18.27,,0.34,,2.78,,226.0,,38.34,,180.71,,131.27,,,,,,,,,,,
2019-06-10 09:00:00+00:00,5.69,,81.71,,90.08,,17.87,,0.35,,2.74,,224.0,,38.45,,230.14,,186.65,,,,,,,,,,,
2019-06-10 10:00:00+00:00,5.75,,82.53,,91.3,,18.11,,0.34,,2.71,,238.0,,38.41,,292.7,,248.27,,,,,,,,,,,
2019-06-10 11:00:00+00:00,5.53,,79.55,,87.69,,17.4,,0.33,,2.6,,239.0,,37.04,,339.72,,346.32,,,,,,,,,,,
2019-06-10 12:00:00+00:00,5.42,,78.33,,88.39,,17.52,,0.31,,2.59,,214.0,,34.91,,342.14,,450.63,,,,,,,,,,,
2019-06-10 13:00:00+00:00,5.47,,79.15,,88.69,,17.58,,0.32,,2.65,,206.0,,33.4,,360.6,,531.42,,,,,,,,,,,
2019-06-10 14:00:00+00:00,5.41,,77.68,,85.85,,17.03,,0.33,,2.53,,152.0,,38.56,,490.32,,524.5,,,,,,,,,,,
2019-06-10 15:00:00+00:00,5.64,,81.27,,90.4,,17.93,,0.34,,2.5,,123.0,,43.06,,612.54,,580.28,,,,,,,,,,,
2019-06-10 16:00:00+00:00,5.66,,81.39,,90.17,,17.89,,0.35,,2.41,,98.0,,43.73,,704.15,,664.03,,,,,,,,,,,
2019-06-10 17:00:00+00:00,5.0,,75.9,,77.42,,15.37,,0.31,,2.15,,67.0,,38.13,,688.79,,679.09,,,,,,,,,,,
2019-06-10 18:00:00+00:00,4.83,,78.78,,73.1,,14.52,,0.32,,2.02,,31.0,,32.77,,754.66,,663.85,,,,,,,,,,,
2019-06-10 19:00:00+00:00,4.75,,79.56,,72.17,,14.34,,0.31,,2.04,,7.0,,32.33,,872.83,,658.47,,,,,,,,,,,
2019-06-10 20:00:00+00:00,4.62,,77.76,,68.75,,13.67,,0.31,,2.01,,0.0,,32.65,,1013.5,,787.09,,,,,,,,,,,
2019-06-10 21:00:00+00:00,4.71,,79.62,,68.93,,13.71,,0.33,,2.04,,0.0,,33.72,,1011.47,,939.73,,,,,,,,,,,
2019-06-10 22:00:00+00:00,4.56,,78.22,,65.09,,12.96,,0.33,,1.96,,0.0,,33.62,,912.11,,932.15,,,,,,,,,,,
2019-06-10 23:00:00+00:00,4.48,,78.03,,53.54,,10.73,,0.39,,1.87,,0.0,,43.86,,925.03,,888.74,,,,,,,,,,,
2019-06-11 00:00:00+00:00,4.21,,83.92,,44.43,,8.95,,0.41,,1.59,,0.0,,47.37,,890.98,,1004.19,,,,,,,,,,,
2019-06-11 01:00:00+00:00,3.7,,96.41,,34.92,,7.08,,0.38,,1.29,,0.0,,44.7,,980.99,,1072.13,,,,,,,,,,,
2019-06-11 02:00:00+00:00,3.5,,99.94,,33.19,,6.72,,0.36,,1.21,,0.0,,42.04,,1031.67,,1037.2,,,,,,,,,,,
2019-06-11 03:00:00+00:00,3.65,,102.55,,34.44,,6.98,,0.38,,1.31,,3.0,,43.9,,1023.04,,1057.21,,,,,,,,,,,
2019-06-11 04:00:00+00:00,3.64,,101.09,,36.73,,7.42,,0.36,,1.31,,21.0,,42.56,,892.94,,1028.96,,,,,,,,,,,
2019-06-11 05:00:00+00:00,3.77,,115.55,,32.41,,6.6,,0.42,,1.28,,57.0,,48.37,,802.7,,860.48,,,,,,,,,,,
2019-06-11 06:00:00+00:00,4.8,,138.62,,41.2,,8.39,,0.52,,1.6,,110.0,,61.05,,591.56,,823.19,,,,,,,,,,,
2019-06-11 07:00:00+00:00,5.64,,129.69,,34.78,,7.23,,0.7,,2.07,,144.0,,80.28,,587.69,,905.63,,,,,,,,,,,
2019-06-11 08:00:00+00:00,6.85,,148.84,,34.92,,7.38,,0.9,,3.05,,145.0,,102.77,,721.58,,1194.21,,,,,,,,,,,
2019-06-11 09:00:00+00:00,6.85,,142.91,,58.33,,11.88,,0.73,,3.07,,111.0,,88.6,,690.56,,1348.27,,,,,,,,,,,
2019-06-11 10:00:00+00:00,6.93,,152.6,,29.92,,6.42,,0.93,,2.97,,92.0,,108.28,,506.96,,1418.35,,,,,,,,,,,
2019-06-11 11:00:00+00:00,20.41,,118.13,,34.95,,7.54,,1.13,,3.59,,84.0,,130.51,,427.43,,1293.39,,,,,,,,,,,
2019-06-11 12:00:00+00:00,28.3,,103.52,,36.18,,7.74,,1.07,,3.7,,73.0,,123.07,,475.59,,1108.31,,,,,,,,,,,
2019-06-11 13:00:00+00:00,22.26,,101.42,,55.63,,11.41,,0.85,,3.46,,62.0,,99.49,,483.23,,1035.8,,,,,,,,,,,
2019-06-11 14:00:00+00:00,16.22,,103.6,,56.57,,11.54,,0.74,,3.04,,52.0,,87.83,,386.57,,965.73,,,,,,,,,,,
2019-06-11 15:00:00+00:00,14.61,,105.21,,64.06,,12.95,,0.64,,2.92,,48.0,,75.41,,427.44,,808.35,,,,,,,,,,,
2019-06-11 16:00:00+00:00,14.8,,125.79,,67.87,,13.69,,0.64,,2.73,,46.0,,76.15,,428.59,,673.61,,,,,,,,,,,
2019-06-11 17:00:00+00:00,13.73,,120.88,,72.79,,14.61,,0.58,,2.44,,29.0,,70.23,,496.34,,617.07,,,,,,,,,,,
2019-06-11 18:00:00+00:00,13.95,,119.58,,65.06,,13.12,,0.61,,2.22,,13.0,,72.04,,432.27,,544.16,,,,,,,,,,,
2019-06-11 19:00:00+00:00,9.68,,89.31,,63.68,,12.71,,0.38,,1.82,,3.0,,47.23,,294.98,,455.16,,,,,,,,,,,
2019-06-11 20:00:00+00:00,15.38,,131.58,,87.81,,17.6,,0.64,,2.81,,0.0,,77.54,,284.77,,403.79,,,,,,,,,,,
2019-06-11 21:00:00+00:00,11.97,,106.66,,84.12,,16.77,,0.46,,2.37,,0.0,,57.31,,409.9,,315.43,,,,,,,,,,,
2019-06-11 22:00:00+00:00,8.11,,72.86,,56.78,,11.32,,0.31,,1.64,,0.0,,39.12,,431.06,,311.37,,,,,,,,,,,
2019-06-11 23:00:00+00:00,7.19,,69.44,,62.18,,12.34,,0.25,,1.66,,0.0,,32.99,,396.89,,338.26,,,,,,,,,,,
2019-06-12 00:00:00+00:00,6.38,,65.11,,57.9,,11.48,,0.22,,1.52,,0.0,,28.95,,320.0,,303.58,,,,,,,,,,,
2019-06-12 01:00:00+00:00,6.86,,69.38,,60.41,,11.99,,0.24,,1.57,,0.0,,32.13,,171.3,,351.47,,,,,,,,,,,
2019-06-12 02:00:00+00:00,7.62,,67.61,,62.24,,12.37,,0.28,,1.69,,0.0,,36.46,,136.42,,318.38,,,,,,,,,,,
2019-06-12 03:00:00+00:00,8.07,,67.52,,62.72,,12.48,,0.3,,1.71,,1.0,,37.93,,157.2,,405.87,,,,,,,,,,,
2019-06-12 04:00:00+00:00,7.21,,61.91,,61.61,,12.23,,0.25,,1.68,,8.0,,33.3,,219.46,,444.22,,,,,,,,,,,
2019-06-12 05:00:00+00:00,7.92,,69.86,,72.04,,14.29,,0.27,,2.1,,31.0,,35.25,,396.36,,525.1,,,,,,,,,,,
2019-06-12 06:00:00+00:00,8.73,,77.09,,78.41,,15.55,,0.3,,2.3,,45.0,,39.49,,435.07,,509.41,,,,,,,,,,,
2019-06-12 07:00:00+00:00,9.7,,82.96,,91.51,,18.13,,0.32,,2.63,,59.0,,43.74,,420.3,,528.2,,,,,,,,,,,
2019-06-12 08:00:00+00:00,9.83,,83.46,,91.93,,18.22,,0.33,,2.67,,92.0,,44.15,,315.63,,551.99,,,,,,,,,,,
2019-06-12 09:00:00+00:00,10.85,,89.33,,98.52,,19.54,,0.36,,2.88,,149.0,,49.46,,201.9,,505.48,,,,,,,,,,,
2019-06-12 10:00:00+00:00,19.75,,164.23,,182.0,,36.09,,0.66,,5.28,,141.0,,89.77,,225.52,,630.09,,,,,,,,,,,
2019-06-12 11:00:00+00:00,17.61,,145.53,,161.58,,32.04,,0.59,,4.7,,129.0,,78.82,,253.92,,865.04,,,,,,,,,,,
2019-06-12 12:00:00+00:00,9.19,,78.24,,86.75,,17.19,,0.3,,2.55,,126.0,,41.07,,326.61,,973.37,,,,,,,,,,,
2019-06-12 13:00:00+00:00,6.9,,61.13,,69.97,,13.85,,0.22,,1.99,,111.0,,29.89,,514.63,,838.36,,,,,,,,,,,
2019-06-12 14:00:00+00:00,7.03,,65.1,,59.87,,11.89,,0.25,,1.82,,73.0,,27.5,,661.96,,846.77,,,,,,,,,,,
2019-06-12 15:00:00+00:00,6.59,,73.4,,55.92,,11.11,,0.25,,1.78,,49.0,,26.04,,637.01,,814.26,,,,,,,,,,,
2019-06-12 16:00:00+00:00,7.44,,78.95,,55.26,,11.0,,0.28,,1.65,,24.0,,29.11,,516.46,,682.65,,,,,,,,,,,
2019-06-12 17:00:00+00:00,7.34,,91.84,,51.88,,10.34,,0.29,,1.5,,11.0,,33.26,,477.96,,548.99,,,,,,,,,,,
2019-06-12 18:00:00+00:00,7.03,,88.2,,47.57,,9.49,,0.28,,1.37,,7.0,,34.67,,543.98,,563.81,,,,,,,,,,,
2019-06-12 19:00:00+00:00,7.13,,85.42,,40.14,,8.05,,0.3,,1.28,,1.0,,35.96,,579.8,,522.53,,,,,,,,,,,
2019-06-12 20:00:00+00:00,6.88,,88.9,,40.12,,8.04,,0.29,,1.3,,0.0,,34.54,,546.17,,586.51,,,,,,,,,,,
2019-06-12 21:00:00+00:00,6.98,,86.46,,40.72,,8.15,,0.29,,1.31,,0.0,,34.8,,655.21,,489.77,,,,,,,,,,,
2019-06-12 22:00:00+00:00,7.08,,82.04,,35.75,,7.19,,0.31,,1.2,,0.0,,36.63,,605.02,,641.08,,,,,,,,,,,
2019-06-12 23:00:00+00:00,8.12,,87.54,,32.63,,6.62,,0.37,,1.29,,0.0,,43.68,,810.83,,708.78,,,,,,,,,,,
2019-06-13 00:00:00+00:00,7.9,,85.7,,32.74,,6.63,,0.36,,1.28,,0.0,,41.24,,909.38,,913.65,,,,,,,,,,,
2019-06-13 01:00:00+00:00,6.93,,81.45,,28.68,,5.81,,0.31,,1.08,,0.0,,36.86,,854.41,,902.35,,,,,,,,,,,
2019-06-13 02:00:00+00:00,7.14,,81.93,,25.51,,5.2,,0.34,,1.02,,0.0,,38.93,,770.5,,814.14,,,,,,,,,,,
2019-06-13 03:00:00+00:00,7.5,,84.68,,27.9,,5.68,,0.35,,1.13,,9.0,,40.38,,525.65,,803.73,,,,,,,,,,,
2019-06-13 04:00:00+00:00,8.4,,71.0,,38.15,,7.7,,0.37,,1.38,,35.0,,42.88,,475.28,,640.83,,,,,,,,,,,
2019-06-13 05:00:00+00:00,17.41,,97.84,,34.65,,7.07,,0.47,,1.66,,92.0,,53.12,,435.37,,567.11,,,,,,,,,,,
2019-06-13 06:00:00+00:00,31.11,,128.76,,37.86,,7.94,,0.86,,2.9,,177.0,,94.79,,323.99,,806.16,,,,,,,,,,,
2019-06-13 07:00:00+00:00,19.91,,93.41,,34.95,,7.42,,0.98,,3.14,,283.0,,105.35,,201.89,,700.7,,,,,,,,,,,
2019-06-13 08:00:00+00:00,21.36,,101.23,,35.18,,7.54,,1.1,,3.64,,363.0,,117.98,,295.56,,777.47,,,,,,,,,,,
2019-06-13 09:00:00+00:00,18.2,,104.54,,63.37,,12.93,,0.85,,3.5,,397.0,,79.42,,543.21,,823.25,,,,,,,,,,,
2019-06-13 10:00:00+00:00,21.1,,121.96,,76.75,,15.63,,0.98,,3.99,,411.0,,105.33,,683.04,,999.22,,,,,,,,,,,
2019-06-13 11:00:00+00:00,28.52,,170.93,,116.03,,23.52,,1.29,,5.58,,401.0,,148.02,,703.18,,1251.33,,,,,,,,,,,
2019-06-13 12:00:00+00:00,18.15,,96.78,,48.73,,10.07,,0.87,,3.32,,384.0,,97.98,,601.56,,1436.94,,,,,,,,,,,
2019-06-13 13:00:00+00:00,19.27,,102.93,,44.54,,9.29,,0.96,,2.85,,339.0,,84.77,,564.82,,1501.68,,,,,,,,,,,
2019-06-13 14:00:00+00:00,19.36,,123.56,,34.44,,7.33,,0.98,,2.44,,285.0,,85.67,,527.57,,1378.25,,,,,,,,,,,
2019-06-13 15:00:00+00:00,17.19,,134.09,,52.31,,10.75,,0.81,,2.53,,228.0,,73.05,,505.18,,1323.22,,,,,,,,,,,
2019-06-13 16:00:00+00:00,15.2,,131.24,,79.1,,15.9,,0.65,,2.77,,166.0,,70.27,,185.96,,881.55,,,,,,,,,,,
2019-06-13 17:00:00+00:00,16.25,,141.21,,95.58,,19.14,,0.7,,3.26,,93.0,,78.61,,112.05,,331.4,,,,,,,,,,,
2019-06-13 18:00:00+00:00,15.69,,148.87,,96.38,,19.26,,0.67,,2.97,,33.0,,72.15,,145.75,,58.5,,,,,,,,,,,
