,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Wind Onshore
2018-04-26 02:00:00+00:00,10.0,2227.0,2.0,0.0,1358.0,0.0,18.0,
2018-04-26 03:00:00+00:00,10.0,2201.0,2.0,0.0,1509.0,3.0,17.0,
2018-04-26 04:00:00+00:00,10.0,2177.0,2.0,0.0,1798.0,100.0,19.0,
2018-04-26 05:00:00+00:00,10.0,2181.0,2.0,136.0,1815.0,243.0,19.0,
2018-04-26 06:00:00+00:00,10.0,2185.0,2.0,276.0,1868.0,275.0,18.0,
2018-04-26 07:00:00+00:00,10.0,2221.0,2.0,229.0,1864.0,277.0,18.0,
2018-04-26 08:00:00+00:00,10.0,2191.0,2.0,215.0,1868.0,246.0,16.0,
2018-04-26 09:00:00+00:00,10.0,2201.0,2.0,235.0,1863.0,248.0,14.0,
2018-04-26 10:00:00+00:00,10.0,2214.0,2.0,14.0,1864.0,210.0,17.0,
2018-04-26 11:00:00+00:00,10.0,2185.0,2.0,0.0,1846.0,246.0,18.0,
2018-04-26 12:00:00+00:00,10.0,2156.0,2.0,0.0,1856.0,258.0,19.0,
2018-04-26 13:00:00+00:00,10.0,2083.0,2.0,0.0,1881.0,289.0,18.0,
2018-04-26 14:00:00+00:00,10.0,2089.0,2.0,191.0,1892.0,251.0,18.0,
2018-04-26 15:00:00+00:00,10.0,2177.0,2.0,388.0,1916.0,298.0,19.0,
2018-04-26 16:00:00+00:00,10.0,2255.0,2.0,404.0,1914.0,277.0,17.0,
2018-04-26 17:00:00+00:00,10.0,2268.0,2.0,454.0,1915.0,258.0,18.0,
2018-04-26 18:00:00+00:00,10.0,2213.0,2.0,525.0,1911.0,302.0,18.0,
2018-04-26 19:00:00+00:00,10.0,2148.0,2.0,558.0,1915.0,301.0,18.0,
2018-04-26 20:00:00+00:00,10.0,2136.0,2.0,359.0,1828.0,298.0,18.0,
2018-04-26 21:00:00+00:00,10.0,2205.0,2.0,88.0,1772.0,262.0,18.0,
2018-04-26 22:00:00+00:00,10.0,2165.0,2.0,0.0,1657.0,109.0,18.0,
2018-04-26 23:00:00+00:00,10.0,2170.0,2.0,0.0,1539.0,86.0,17.0,
2018-04-27 00:00:00+00:00,10.0,2212.0,2.0,0.0,1241.0,0.0,15.0,
2018-04-27 01:00:00+00:00,9.0,2208.0,2.0,0.0,1140.0,0.0,15.0,
2018-04-27 02:00:00+00:00,10.0,2209.0,2.0,0.0,1163.0,0.0,14.0,
2018-04-27 03:00:00+00:00,10.0,2220.0,2.0,0.0,1518.0,0.0,16.0,
2018-04-27 04:00:00+00:00,10.0,2442.0,2.0,0.0,1866.0,181.0,18.0,
2018-04-27 05:00:00+00:00,10.0,2457.0,2.0,0.0,1875.0,194.0,18.0,
2018-04-27 06:00:00+00:00,10.0,2492.0,2.0,0.0,1865.0,217.0,18.0,
2018-04-27 07:00:00+00:00,10.0,2249.0,2.0,192.0,1862.0,255.0,19.0,
2018-04-27 08:00:00+00:00,10.0,2206.0,2.0,211.0,1869.0,236.0,19.0,
2018-04-27 09:00:00+00:00,10.0,2092.0,2.0,318.0,1869.0,298.0,19.0,
2018-04-27 10:00:00+00:00,8.0,2110.0,2.0,398.0,1887.0,297.0,19.0,
2018-04-27 11:00:00+00:00,7.0,2134.0,2.0,406.0,1897.0,275.0,18.0,
2018-04-27 12:00:00+00:00,7.0,2177.0,2.0,356.0,1893.0,199.0,19.0,
2018-04-27 13:00:00+00:00,9.0,2221.0,2.0,220.0,1889.0,258.0,19.0,
2018-04-27 14:00:00+00:00,10.0,2258.0,2.0,239.0,1890.0,297.0,19.0,
2018-04-27 15:00:00+00:00,10.0,2232.0,2.0,210.0,1884.0,291.0,19.0,
2018-04-27 16:00:00+00:00,10.0,2183.0,2.0,240.0,1888.0,294.0,18.0,
2018-04-27 17:00:00+00:00,10.0,2221.0,2.0,456.0,1891.0,288.0,18.0,
2018-04-27 18:00:00+00:00,10.0,2235.0,2.0,550.0,1893.0,296.0,19.0,
2018-04-27 19:00:00+00:00,10.0,2238.0,2.0,477.0,1890.0,303.0,19.0,
2018-04-27 20:00:00+00:00,10.0,2234.0,2.0,286.0,1835.0,292.0,18.0,
2018-04-27 21:00:00+00:00,10.0,2224.0,2.0,13.0,1697.0,197.0,18.0,
2018-04-27 22:00:00+00:00,10.0,2231.0,2.0,0.0,1601.0,65.0,18.0,
2018-04-27 23:00:00+00:00,10.0,2223.0,2.0,0.0,1570.0,0.0,18.0,
2018-04-28 00:00:00+00:00,10.0,2218.0,2.0,0.0,1389.0,0.0,18.0,
2018-04-28 01:00:00+00:00,10.0,2173.0,2.0,0.0,1275.0,0.0,18.0,
2018-04-28 02:00:00+00:00,10.0,2141.0,2.0,0.0,1271.0,0.0,18.0,
2018-04-28 03:00:00+00:00,10.0,2161.0,2.0,0.0,1420.0,0.0,18.0,
2018-04-28 04:00:00+00:00,10.0,2160.0,2.0,0.0,1763.0,46.0,18.0,
2018-04-28 05:00:00+00:00,10.0,2147.0,2.0,0.0,1845.0,133.0,19.0,
2018-04-28 06:00:00+00:00,10.0,2214.0,2.0,0.0,1807.0,223.0,19.0,
2018-04-28 07:00:00+00:00,10.0,2191.0,2.0,0.0,1858.0,235.0,19.0,
2018-04-28 08:00:00+00:00,10.0,2232.0,2.0,0.0,1864.0,259.0,18.0,
2018-04-28 09:00:00+00:00,10.0,2254.0,2.0,0.0,1854.0,279.0,18.0,
2018-04-28 10:00:00+00:00,10.0,2261.0,2.0,0.0,1850.0,304.0,17.0,
2018-04-28 11:00:00+00:00,10.0,2246.0,2.0,0.0,1863.0,304.0,17.0,
2018-04-28 12:00:00+00:00,10.0,2235.0,2.0,0.0,1812.0,280.0,17.0,
2018-04-28 13:00:00+00:00,10.0,2259.0,2.0,0.0,1830.0,272.0,17.0,
2018-04-28 14:00:00+00:00,10.0,2173.0,2.0,0.0,1851.0,322.0,17.0,
2018-04-28 15:00:00+00:00,10.0,2161.0,2.0,0.0,1765.0,277.0,17.0,
2018-04-28 16:00:00+00:00,10.0,2170.0,2.0,128.0,1782.0,254.0,17.0,
2018-04-28 17:00:00+00:00,10.0,2174.0,2.0,241.0,1807.0,250.0,18.0,
2018-04-28 18:00:00+00:00,10.0,2137.0,2.0,225.0,1804.0,248.0,18.0,
2018-04-28 19:00:00+00:00,10.0,2136.0,2.0,243.0,1766.0,245.0,17.0,
2018-04-28 20:00:00+00:00,10.0,2158.0,2.0,106.0,1734.0,197.0,18.0,
2018-04-28 21:00:00+00:00,10.0,2126.0,2.0,0.0,1701.0,53.0,17.0,
2018-04-28 22:00:00+00:00,8.0,2117.0,2.0,0.0,1644.0,51.0,17.0,
2018-04-28 23:00:00+00:00,8.0,2014.0,2.0,0.0,1554.0,9.0,17.0,
2018-04-29 00:00:00+00:00,8.0,1993.0,2.0,0.0,1386.0,0.0,17.0,
2018-04-29 01:00:00+00:00,8.0,1871.0,2.0,0.0,1352.0,0.0,17.0,
2018-04-29 02:00:00+00:00,8.0,1946.0,2.0,0.0,1313.0,0.0,17.0,
2018-04-29 03:00:00+00:00,8.0,1959.0,2.0,0.0,1312.0,0.0,17.0,
2018-04-29 04:00:00+00:00,8.0,1981.0,2.0,0.0,1790.0,0.0,18.0,
2018-04-29 05:00:00+00:00,9.0,2092.0,2.0,0.0,1817.0,30.0,19.0,
2018-04-29 06:00:00+00:00,9.0,2263.0,2.0,0.0,1620.0,105.0,19.0,
2018-04-29 07:00:00+00:00,9.0,2320.0,2.0,0.0,1598.0,221.0,19.0,
2018-04-29 08:00:00+00:00,9.0,2333.0,2.0,0.0,1700.0,225.0,18.0,
2018-04-29 09:00:00+00:00,9.0,2273.0,2.0,0.0,1763.0,244.0,17.0,
2018-04-29 10:00:00+00:00,9.0,2244.0,2.0,0.0,1746.0,304.0,17.0,
2018-04-29 11:00:00+00:00,9.0,2239.0,2.0,0.0,1691.0,289.0,16.0,
2018-04-29 12:00:00+00:00,9.0,2278.0,2.0,0.0,1626.0,223.0,15.0,
2018-04-29 13:00:00+00:00,9.0,2271.0,2.0,0.0,1584.0,223.0,14.0,
2018-04-29 14:00:00+00:00,9.0,2286.0,2.0,0.0,1602.0,220.0,14.0,
2018-04-29 15:00:00+00:00,9.0,2237.0,2.0,0.0,1613.0,219.0,14.0,
2018-04-29 16:00:00+00:00,9.0,2285.0,2.0,0.0,1542.0,219.0,14.0,
2018-04-29 17:00:00+00:00,9.0,2318.0,2.0,0.0,1717.0,226.0,18.0,
2018-04-29 18:00:00+00:00,9.0,2339.0,2.0,0.0,1694.0,223.0,18.0,
2018-04-29 19:00:00+00:00,9.0,2333.0,2.0,0.0,1732.0,220.0,18.0,
2018-04-29 20:00:00+00:00,9.0,2320.0,2.0,0.0,1678.0,223.0,19.0,
2018-04-29 21:00:00+00:00,9.0,2292.0,2.0,0.0,1632.0,190.0,19.0,
2018-04-29 22:00:00+00:00,9.0,2273.0,2.0,0.0,1615.0,88.0,18.0,
2018-04-29 23:00:00+00:00,9.0,2283.0,2.0,0.0,1332.0,13.0,18.0,
2018-04-30 00:00:00+00:00,8.0,2278.0,2.0,0.0,983.0,0.0,17.0,
2018-04-30 01:00:00+00:00,8.0,2290.0,2.0,0.0,906.0,0.0,16.0,
2018-04-30 02:00:00+00:00,8.0,2274.0,2.0,0.0,885.0,0.0,16.0,
2018-04-30 03:00:00+00:00,9.0,2267.0,2.0,0.0,1139.0,0.0,16.0,
2018-04-30 04:00:00+00:00,9.0,2289.0,2.0,0.0,1482.0,0.0,18.0,
2018-04-30 05:00:00+00:00,9.0,2263.0,2.0,0.0,1596.0,0.0,19.0,
2018-04-30 06:00:00+00:00,9.0,2276.0,2.0,0.0,1662.0,0.0,19.0,
2018-04-30 07:00:00+00:00,9.0,2266.0,2.0,0.0,1726.0,0.0,19.0,
2018-04-30 08:00:00+00:00,9.0,2213.0,2.0,0.0,1790.0,0.0,18.0,
2018-04-30 09:00:00+00:00,9.0,2216.0,2.0,0.0,1816.0,0.0,18.0,
2018-04-30 10:00:00+00:00,9.0,2240.0,2.0,0.0,1812.0,80.0,18.0,
2018-04-30 11:00:00+00:00,9.0,2449.0,2.0,0.0,1737.0,102.0,17.0,
2018-04-30 12:00:00+00:00,9.0,2580.0,2.0,0.0,1670.0,109.0,16.0,
2018-04-30 13:00:00+00:00,9.0,2305.0,2.0,0.0,1778.0,220.0,16.0,
2018-04-30 14:00:00+00:00,9.0,2258.0,2.0,0.0,1809.0,221.0,16.0,
2018-04-30 15:00:00+00:00,9.0,2231.0,2.0,0.0,1787.0,214.0,16.0,
2018-04-30 16:00:00+00:00,9.0,2184.0,2.0,0.0,1605.0,207.0,16.0,
2018-04-30 17:00:00+00:00,9.0,2190.0,2.0,0.0,1653.0,35.0,16.0,
2018-04-30 18:00:00+00:00,8.0,2178.0,2.0,0.0,1631.0,26.0,18.0,
2018-04-30 19:00:00+00:00,8.0,2213.0,2.0,0.0,1566.0,26.0,18.0,
2018-04-30 20:00:00+00:00,8.0,2190.0,2.0,0.0,1602.0,12.0,18.0,
2018-04-30 21:00:00+00:00,8.0,2232.0,2.0,0.0,1538.0,0.0,19.0,
2018-04-30 22:00:00+00:00,10.0,2062.0,2.0,0.0,1510.0,0.0,20.0,
2018-04-30 23:00:00+00:00,10.0,2033.0,2.0,0.0,1242.0,0.0,20.0,
2018-05-01 00:00:00+00:00,10.0,2032.0,2.0,0.0,1017.0,0.0,20.0,
2018-05-01 01:00:00+00:00,10.0,2020.0,2.0,0.0,933.0,0.0,20.0,
2018-05-01 02:00:00+00:00,10.0,2009.0,2.0,0.0,939.0,0.0,20.0,
2018-05-01 03:00:00+00:00,10.0,1950.0,2.0,0.0,965.0,0.0,20.0,
2018-05-01 04:00:00+00:00,10.0,1712.0,2.0,0.0,1394.0,0.0,20.0,
2018-05-01 05:00:00+00:00,10.0,1782.0,2.0,0.0,1589.0,38.0,20.0,
2018-05-01 06:00:00+00:00,10.0,1961.0,2.0,0.0,1822.0,71.0,20.0,
2018-05-01 07:00:00+00:00,10.0,1987.0,2.0,0.0,1846.0,177.0,20.0,
2018-05-01 08:00:00+00:00,10.0,1989.0,2.0,0.0,1853.0,196.0,20.0,
2018-05-01 09:00:00+00:00,10.0,2000.0,2.0,0.0,1817.0,198.0,20.0,
2018-05-01 10:00:00+00:00,10.0,1993.0,2.0,0.0,1765.0,208.0,20.0,
2018-05-01 11:00:00+00:00,10.0,2006.0,2.0,0.0,1697.0,208.0,20.0,
2018-05-01 12:00:00+00:00,10.0,2013.0,2.0,0.0,1633.0,179.0,20.0,
2018-05-01 13:00:00+00:00,10.0,2005.0,2.0,0.0,1636.0,103.0,20.0,
2018-05-01 14:00:00+00:00,10.0,1982.0,2.0,0.0,1606.0,102.0,20.0,
2018-05-01 15:00:00+00:00,10.0,1981.0,2.0,0.0,1590.0,103.0,20.0,
2018-05-01 16:00:00+00:00,10.0,1973.0,2.0,0.0,1623.0,102.0,20.0,
2018-05-01 17:00:00+00:00,10.0,1974.0,2.0,0.0,1656.0,102.0,20.0,
2018-05-01 18:00:00+00:00,10.0,1977.0,2.0,0.0,1468.0,104.0,20.0,
2018-05-01 19:00:00+00:00,10.0,1991.0,2.0,0.0,1469.0,43.0,20.0,
2018-05-01 20:00:00+00:00,10.0,1959.0,2.0,0.0,1409.0,13.0,20.0,
2018-05-01 21:00:00+00:00,10.0,1952.0,2.0,0.0,1457.0,0.0,20.0,
2018-05-01 22:00:00+00:00,10.0,1947.0,2.0,0.0,1222.0,0.0,20.0,
2018-05-01 23:00:00+00:00,10.0,1927.0,2.0,0.0,1127.0,0.0,20.0,
2018-05-02 00:00:00+00:00,10.0,1938.0,2.0,0.0,1055.0,0.0,20.0,
2018-05-02 01:00:00+00:00,10.0,1916.0,2.0,0.0,946.0,0.0,20.0,
2018-05-02 02:00:00+00:00,10.0,1935.0,2.0,0.0,938.0,0.0,20.0,
2018-05-02 03:00:00+00:00,10.0,1933.0,2.0,0.0,928.0,0.0,20.0,
2018-05-02 04:00:00+00:00,10.0,1939.0,2.0,0.0,1279.0,26.0,20.0,
2018-05-02 05:00:00+00:00,10.0,1902.0,2.0,29.0,1666.0,320.0,20.0,
2018-05-02 06:00:00+00:00,10.0,1929.0,2.0,285.0,1762.0,332.0,20.0,
2018-05-02 07:00:00+00:00,10.0,1982.0,2.0,296.0,1678.0,319.0,20.0,
2018-05-02 08:00:00+00:00,10.0,2035.0,2.0,297.0,1597.0,209.0,20.0,
2018-05-02 09:00:00+00:00,10.0,1986.0,2.0,3.0,1651.0,103.0,20.0,
2018-05-02 10:00:00+00:00,10.0,2003.0,2.0,0.0,1689.0,105.0,20.0,
2018-05-02 11:00:00+00:00,10.0,1991.0,2.0,0.0,1827.0,149.0,20.0,
2018-05-02 12:00:00+00:00,10.0,1967.0,2.0,0.0,1783.0,225.0,20.0,
2018-05-02 13:00:00+00:00,10.0,1969.0,2.0,0.0,1709.0,226.0,20.0,
2018-05-02 14:00:00+00:00,10.0,2051.0,2.0,0.0,1571.0,211.0,20.0,
2018-05-02 15:00:00+00:00,10.0,1968.0,2.0,0.0,1610.0,222.0,20.0,
2018-05-02 16:00:00+00:00,10.0,1988.0,2.0,0.0,1705.0,229.0,20.0,
2018-05-02 17:00:00+00:00,10.0,1996.0,2.0,105.0,1793.0,327.0,20.0,
2018-05-02 18:00:00+00:00,10.0,2006.0,2.0,291.0,1806.0,328.0,20.0,
2018-05-02 19:00:00+00:00,10.0,2224.0,2.0,189.0,1678.0,284.0,20.0,
2018-05-02 20:00:00+00:00,10.0,2349.0,2.0,0.0,1281.0,71.0,20.0,
2018-05-02 21:00:00+00:00,10.0,2387.0,2.0,0.0,1074.0,13.0,20.0,
2018-05-02 22:00:00+00:00,10.0,2398.0,2.0,0.0,753.0,0.0,20.0,
2018-05-02 23:00:00+00:00,10.0,2391.0,2.0,0.0,701.0,0.0,20.0,
2018-05-03 00:00:00+00:00,10.0,2385.0,2.0,0.0,622.0,0.0,20.0,
2018-05-03 01:00:00+00:00,10.0,2352.0,2.0,0.0,562.0,0.0,20.0,
2018-05-03 02:00:00+00:00,10.0,2311.0,2.0,0.0,616.0,0.0,20.0,
2018-05-03 03:00:00+00:00,10.0,2317.0,2.0,0.0,871.0,0.0,20.0,
2018-05-03 04:00:00+00:00,10.0,2351.0,2.0,0.0,1280.0,0.0,20.0,
2018-05-03 05:00:00+00:00,10.0,2420.0,2.0,0.0,1769.0,0.0,20.0,
2018-05-03 06:00:00+00:00,10.0,2333.0,2.0,0.0,1859.0,112.0,20.0,
2018-05-03 07:00:00+00:00,10.0,2362.0,2.0,0.0,1811.0,155.0,20.0,
2018-05-03 08:00:00+00:00,10.0,2381.0,2.0,0.0,1812.0,145.0,20.0,
2018-05-03 09:00:00+00:00,10.0,2387.0,2.0,0.0,1633.0,70.0,20.0,
2018-05-03 10:00:00+00:00,10.0,2399.0,2.0,0.0,1713.0,0.0,20.0,
2018-05-03 11:00:00+00:00,10.0,2403.0,2.0,0.0,1704.0,0.0,20.0,
2018-05-03 12:00:00+00:00,10.0,2405.0,2.0,0.0,1747.0,0.0,20.0,
2018-05-03 13:00:00+00:00,10.0,2394.0,2.0,0.0,1788.0,0.0,20.0,
2018-05-03 14:00:00+00:00,10.0,2385.0,2.0,0.0,1837.0,0.0,20.0,
2018-05-03 15:00:00+00:00,10.0,2366.0,2.0,0.0,1813.0,0.0,20.0,
2018-05-03 16:00:00+00:00,10.0,2337.0,2.0,53.0,1895.0,148.0,20.0,
2018-05-03 17:00:00+00:00,10.0,2375.0,2.0,215.0,1812.0,142.0,20.0,
2018-05-03 18:00:00+00:00,10.0,2389.0,2.0,279.0,1832.0,148.0,20.0,
2018-05-03 19:00:00+00:00,10.0,2424.0,2.0,238.0,1768.0,153.0,20.0,
2018-05-03 20:00:00+00:00,10.0,2342.0,2.0,22.0,1715.0,175.0,20.0,
2018-05-03 21:00:00+00:00,10.0,2225.0,2.0,0.0,1855.0,168.0,20.0,
2018-05-03 22:00:00+00:00,10.0,1911.0,2.0,0.0,1403.0,0.0,20.0,
2018-05-03 23:00:00+00:00,10.0,1746.0,2.0,0.0,1123.0,0.0,20.0,
2018-05-04 00:00:00+00:00,10.0,1732.0,2.0,0.0,938.0,0.0,20.0,
2018-05-04 01:00:00+00:00,10.0,1737.0,2.0,0.0,846.0,0.0,20.0,
2018-05-04 02:00:00+00:00,10.0,1734.0,2.0,0.0,859.0,0.0,20.0,
2018-05-04 03:00:00+00:00,10.0,1753.0,2.0,0.0,964.0,0.0,20.0,
2018-05-04 04:00:00+00:00,10.0,1835.0,2.0,91.0,1731.0,127.0,20.0,
2018-05-04 05:00:00+00:00,10.0,1802.0,2.0,378.0,1859.0,179.0,20.0,
2018-05-04 06:00:00+00:00,10.0,1792.0,2.0,475.0,1870.0,222.0,20.0,
2018-05-04 07:00:00+00:00,10.0,1767.0,2.0,506.0,1889.0,222.0,20.0,
2018-05-04 08:00:00+00:00,10.0,1773.0,2.0,334.0,1846.0,222.0,20.0,
2018-05-04 09:00:00+00:00,10.0,1759.0,2.0,298.0,1808.0,249.0,20.0,
2018-05-04 10:00:00+00:00,10.0,1778.0,2.0,298.0,1765.0,249.0,20.0,
2018-05-04 11:00:00+00:00,10.0,1821.0,2.0,296.0,1771.0,152.0,20.0,
2018-05-04 12:00:00+00:00,10.0,1829.0,2.0,296.0,1734.0,142.0,20.0,
2018-05-04 13:00:00+00:00,10.0,1827.0,2.0,296.0,1673.0,168.0,20.0,
2018-05-04 14:00:00+00:00,10.0,1849.0,2.0,295.0,1587.0,245.0,20.0,
2018-05-04 15:00:00+00:00,10.0,1829.0,2.0,204.0,1706.0,245.0,20.0,
2018-05-04 16:00:00+00:00,10.0,1844.0,2.0,200.0,1817.0,249.0,20.0,
2018-05-04 17:00:00+00:00,10.0,1814.0,2.0,529.0,1840.0,247.0,20.0,
2018-05-04 18:00:00+00:00,10.0,1798.0,2.0,569.0,1809.0,205.0,20.0,
2018-05-04 19:00:00+00:00,10.0,1801.0,2.0,551.0,1751.0,242.0,20.0,
2018-05-04 20:00:00+00:00,10.0,1844.0,2.0,214.0,1748.0,244.0,20.0,
2018-05-04 21:00:00+00:00,10.0,1789.0,2.0,0.0,1818.0,228.0,20.0,
2018-05-04 22:00:00+00:00,10.0,1623.0,2.0,0.0,1481.0,104.0,20.0,
2018-05-04 23:00:00+00:00,10.0,1621.0,2.0,0.0,1258.0,54.0,20.0,
2018-05-05 00:00:00+00:00,10.0,1622.0,2.0,0.0,1047.0,54.0,20.0,
2018-05-05 01:00:00+00:00,10.0,1638.0,2.0,0.0,918.0,56.0,20.0,
2018-05-05 02:00:00+00:00,10.0,1668.0,2.0,0.0,882.0,57.0,20.0,
2018-05-05 03:00:00+00:00,10.0,1693.0,2.0,0.0,903.0,57.0,20.0,
2018-05-05 04:00:00+00:00,10.0,1785.0,2.0,0.0,1006.0,59.0,20.0,
2018-05-05 05:00:00+00:00,10.0,1832.0,2.0,0.0,1282.0,101.0,20.0,
2018-05-05 06:00:00+00:00,10.0,1774.0,2.0,0.0,1558.0,105.0,20.0,
2018-05-05 07:00:00+00:00,10.0,1756.0,2.0,0.0,1711.0,107.0,20.0,
2018-05-05 08:00:00+00:00,10.0,1753.0,2.0,0.0,1780.0,104.0,20.0,
2018-05-05 09:00:00+00:00,10.0,1747.0,2.0,0.0,1803.0,171.0,20.0,
2018-05-05 10:00:00+00:00,10.0,1712.0,2.0,59.0,1777.0,221.0,20.0,
2018-05-05 11:00:00+00:00,10.0,1643.0,2.0,205.0,1662.0,224.0,20.0,
2018-05-05 12:00:00+00:00,10.0,1642.0,2.0,205.0,1617.0,221.0,20.0,
2018-05-05 13:00:00+00:00,10.0,1641.0,2.0,205.0,1500.0,248.0,20.0,
2018-05-05 14:00:00+00:00,10.0,1650.0,2.0,205.0,1456.0,253.0,20.0,
2018-05-05 15:00:00+00:00,10.0,1693.0,2.0,205.0,1353.0,255.0,20.0,
2018-05-05 16:00:00+00:00,10.0,1707.0,2.0,202.0,1339.0,252.0,20.0,
2018-05-05 17:00:00+00:00,10.0,1681.0,2.0,205.0,1513.0,253.0,20.0,
2018-05-05 18:00:00+00:00,10.0,1609.0,2.0,251.0,1865.0,252.0,20.0,
2018-05-05 19:00:00+00:00,10.0,1333.0,2.0,469.0,1886.0,251.0,20.0,
2018-05-05 20:00:00+00:00,10.0,1374.0,2.0,348.0,1761.0,249.0,20.0,
2018-05-05 21:00:00+00:00,10.0,1362.0,2.0,282.0,1594.0,249.0,20.0,
2018-05-05 22:00:00+00:00,10.0,1395.0,2.0,280.0,1355.0,195.0,20.0,
2018-05-05 23:00:00+00:00,10.0,1432.0,2.0,245.0,1047.0,200.0,20.0,
2018-05-06 00:00:00+00:00,10.0,1414.0,2.0,246.0,805.0,204.0,20.0,
2018-05-06 01:00:00+00:00,10.0,1430.0,2.0,196.0,693.0,208.0,20.0,
2018-05-06 02:00:00+00:00,10.0,1409.0,2.0,198.0,678.0,206.0,20.0,
2018-05-06 03:00:00+00:00,10.0,1393.0,2.0,199.0,704.0,208.0,20.0,
2018-05-06 04:00:00+00:00,10.0,1355.0,2.0,201.0,856.0,206.0,20.0,
2018-05-06 05:00:00+00:00,10.0,1350.0,2.0,202.0,1178.0,182.0,20.0,
2018-05-06 06:00:00+00:00,10.0,1372.0,2.0,202.0,1394.0,189.0,20.0,
2018-05-06 07:00:00+00:00,10.0,1399.0,2.0,202.0,1553.0,195.0,20.0,
2018-05-06 08:00:00+00:00,10.0,1399.0,2.0,202.0,1653.0,187.0,20.0,
2018-05-06 09:00:00+00:00,10.0,1419.0,2.0,202.0,1665.0,188.0,20.0,
2018-05-06 10:00:00+00:00,10.0,1417.0,2.0,202.0,1614.0,240.0,20.0,
2018-05-06 11:00:00+00:00,10.0,1459.0,2.0,200.0,1474.0,239.0,20.0,
2018-05-06 12:00:00+00:00,10.0,1493.0,2.0,202.0,1276.0,243.0,20.0,
2018-05-06 13:00:00+00:00,10.0,1478.0,2.0,65.0,1316.0,245.0,20.0,
2018-05-06 14:00:00+00:00,10.0,1481.0,2.0,0.0,1307.0,249.0,20.0,
2018-05-06 15:00:00+00:00,10.0,1443.0,2.0,0.0,1322.0,250.0,20.0,
2018-05-06 16:00:00+00:00,10.0,1432.0,2.0,0.0,1366.0,247.0,20.0,
2018-05-06 17:00:00+00:00,10.0,1461.0,2.0,0.0,1515.0,244.0,20.0,
2018-05-06 18:00:00+00:00,10.0,1482.0,2.0,0.0,1824.0,241.0,20.0,
2018-05-06 19:00:00+00:00,10.0,1470.0,2.0,0.0,1875.0,233.0,20.0,
2018-05-06 20:00:00+00:00,10.0,1456.0,2.0,0.0,1816.0,189.0,20.0,
2018-05-06 21:00:00+00:00,10.0,998.0,2.0,0.0,1749.0,49.0,20.0,
2018-05-06 22:00:00+00:00,10.0,1472.0,2.0,0.0,1538.0,0.0,20.0,
2018-05-06 23:00:00+00:00,10.0,1477.0,2.0,0.0,1267.0,0.0,20.0,
2018-05-07 00:00:00+00:00,10.0,1491.0,2.0,0.0,1015.0,0.0,20.0,
2018-05-07 01:00:00+00:00,10.0,1518.0,2.0,0.0,1214.0,0.0,20.0,
2018-05-07 02:00:00+00:00,10.0,1495.0,2.0,0.0,1264.0,0.0,20.0,
2018-05-07 03:00:00+00:00,10.0,1472.0,2.0,0.0,1247.0,0.0,20.0,
2018-05-07 04:00:00+00:00,10.0,1511.0,2.0,0.0,1476.0,30.0,20.0,
2018-05-07 05:00:00+00:00,10.0,1503.0,2.0,14.0,1784.0,102.0,20.0,
2018-05-07 06:00:00+00:00,10.0,1517.0,2.0,249.0,1833.0,182.0,20.0,
2018-05-07 07:00:00+00:00,10.0,1558.0,2.0,293.0,1739.0,210.0,20.0,
2018-05-07 08:00:00+00:00,10.0,1543.0,2.0,229.0,1832.0,209.0,20.0,
2018-05-07 09:00:00+00:00,10.0,1555.0,2.0,205.0,1899.0,209.0,20.0,
2018-05-07 10:00:00+00:00,10.0,1556.0,2.0,204.0,1884.0,209.0,20.0,
2018-05-07 11:00:00+00:00,10.0,1563.0,2.0,205.0,1876.0,209.0,20.0,
2018-05-07 12:00:00+00:00,10.0,1542.0,2.0,205.0,1819.0,209.0,20.0,
2018-05-07 13:00:00+00:00,10.0,1540.0,2.0,203.0,1803.0,210.0,20.0,
2018-05-07 14:00:00+00:00,10.0,1513.0,2.0,205.0,1807.0,180.0,20.0,
2018-05-07 15:00:00+00:00,10.0,1519.0,2.0,204.0,1754.0,153.0,20.0,
2018-05-07 16:00:00+00:00,10.0,1522.0,2.0,204.0,1750.0,162.0,20.0,
2018-05-07 17:00:00+00:00,10.0,1498.0,2.0,210.0,1829.0,210.0,20.0,
2018-05-07 18:00:00+00:00,10.0,1514.0,2.0,311.0,1886.0,209.0,20.0,
2018-05-07 19:00:00+00:00,10.0,1494.0,2.0,403.0,1814.0,210.0,20.0,
2018-05-07 20:00:00+00:00,10.0,1487.0,2.0,203.0,1828.0,169.0,20.0,
2018-05-07 21:00:00+00:00,10.0,1500.0,2.0,96.0,1744.0,100.0,20.0,
2018-05-07 22:00:00+00:00,10.0,1510.0,2.0,0.0,1551.0,100.0,20.0,
2018-05-07 23:00:00+00:00,10.0,1551.0,2.0,0.0,1244.0,54.0,20.0,
2018-05-08 00:00:00+00:00,10.0,1580.0,2.0,0.0,1073.0,0.0,20.0,
2018-05-08 01:00:00+00:00,10.0,1571.0,2.0,0.0,991.0,0.0,20.0,
2018-05-08 02:00:00+00:00,10.0,1632.0,2.0,0.0,908.0,0.0,20.0,
2018-05-08 03:00:00+00:00,10.0,1652.0,2.0,0.0,891.0,0.0,20.0,
