,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Wind Offshore,Wind Onshore
2021-02-22 16:00:00+00:00,2799.0,17409.5,1655.0,0.0,401.0,890.5,4288.5,268.5,1009.5,1153.4250000000002,2960.785
2021-02-22 17:00:00+00:00,2798.0,18399.0,1885.5,0.0,831.5,900.5,4293.5,414.0,34.0,1381.145,3184.66
2021-02-22 18:00:00+00:00,2879.5,18655.5,1891.0,0.0,1188.5,906.0,4295.5,516.5,1.5,1945.1950000000002,3351.555
2021-02-22 19:00:00+00:00,2875.5,17743.5,1384.0,0.0,414.0,773.0,4292.5,342.5,0.0,62.26,1187.15
2021-02-22 20:00:00+00:00,2874.0,15781.0,1016.0,0.0,253.0,780.0,4295.0,164.0,0.5,1690.7649999999999,4195.795
2021-02-22 21:00:00+00:00,2870.5,13406.0,835.0,0.0,189.0,786.0,4291.0,144.0,0.0,1473.025,4005.99
2021-02-22 22:00:00+00:00,2873.0,9585.5,803.5,0.0,0.0,805.5,4297.5,144.0,0.0,1659.435,4006.2000000000003
2021-02-22 23:00:00+00:00,2871.0,7445.5,331.5,0.0,156.0,806.0,4295.5,149.5,0.0,2024.675,3629.585
2021-02-23 00:00:00+00:00,2869.5,6853.0,331.0,0.0,128.5,723.5,4294.0,142.5,1.0,2470.44,3830.16
2021-02-23 01:00:00+00:00,2873.5,6635.0,329.0,0.0,0.0,706.5,4293.5,139.5,2.0,2889.8050000000003,4055.085
2021-02-23 02:00:00+00:00,2867.5,6360.0,329.0,0.0,58.5,690.0,4295.5,146.0,0.5,3129.5550000000003,4174.66
2021-02-23 03:00:00+00:00,2883.5,6989.0,326.5,0.0,0.0,690.0,4290.5,153.5,1.0,3297.05,4318.139999999999
2021-02-23 04:00:00+00:00,2916.5,6890.0,336.5,0.0,0.0,706.5,4293.0,208.0,0.0,3303.5299999999997,4258.435
2021-02-23 05:00:00+00:00,2921.0,7270.5,334.5,0.0,140.5,896.0,4293.0,260.5,0.0,3532.575,4208.08
2021-02-23 06:00:00+00:00,2909.5,7422.0,332.5,0.0,54.5,800.5,4295.5,201.5,0.0,4091.65,4518.275
2021-02-23 07:00:00+00:00,2902.0,7437.5,331.0,0.0,103.5,720.5,4291.5,152.0,113.5,4704.99,4780.795
2021-02-23 08:00:00+00:00,2906.5,8080.0,332.5,0.0,118.5,721.0,4290.5,147.0,830.0,2921.3450000000003,4028.9350000000004
2021-02-23 09:00:00+00:00,2906.5,7572.0,332.5,0.0,118.0,706.5,4290.0,144.0,2200.0,5906.48,5432.93
2021-02-23 10:00:00+00:00,2882.0,6192.5,333.0,0.0,6.5,680.0,4292.0,125.0,3390.0,6040.030000000001,5727.07
2021-02-23 11:00:00+00:00,2900.5,6626.0,331.0,0.0,126.5,683.5,4291.5,115.5,3405.0,6100.075000000001,5785.115
2021-02-23 12:00:00+00:00,2888.5,8269.0,1.0,0.0,118.0,698.5,4295.5,110.5,3230.0,6161.46,6174.4349999999995
2021-02-23 13:00:00+00:00,2886.0,7885.5,0.0,0.0,103.5,693.5,4290.0,126.0,2580.0,6151.16,6298.61
2021-02-23 14:00:00+00:00,2844.5,7357.0,0.0,0.0,0.0,694.5,4296.0,108.0,1850.0,6225.13,6378.855
2021-02-23 15:00:00+00:00,2820.5,7282.5,0.0,0.0,41.5,708.0,4298.0,118.0,1050.5,3275.49,4975.805
2021-02-23 16:00:00+00:00,2822.0,9093.5,0.0,0.0,0.0,742.5,4298.0,207.5,328.5,6312.21,6080.82
2021-02-23 17:00:00+00:00,2804.0,10945.0,0.0,0.0,671.5,730.0,4297.5,287.0,15.5,6303.585,5732.08
2021-02-23 18:00:00+00:00,2781.5,12093.0,0.0,0.0,1225.5,728.5,4301.5,296.5,1.0,6326.37,5517.6
2021-02-23 19:00:00+00:00,2786.5,10743.0,0.0,0.0,390.5,726.0,4305.0,205.0,1.0,6338.82,5433.8150000000005
2021-02-23 20:00:00+00:00,2808.0,8441.0,0.0,0.0,241.5,688.5,4303.5,117.5,1.0,6166.185,5707.635
2021-02-23 21:00:00+00:00,2771.0,6480.5,0.0,0.0,132.5,660.0,4308.0,131.5,0.5,3141.9300000000003,4679.16
2021-02-23 22:00:00+00:00,2711.5,5044.0,0.0,0.0,275.0,633.5,4305.5,105.5,0.0,3119.145,4565.625
2021-02-23 23:00:00+00:00,2696.5,4591.0,0.0,0.0,200.5,690.5,4306.5,111.0,0.0,6036.42,5450.985000000001
2021-02-24 00:00:00+00:00,2759.0,4763.0,0.0,0.0,0.0,678.0,4309.0,116.5,1.0,5979.18,5497.76
2021-02-24 01:00:00+00:00,2761.5,4870.5,0.0,0.0,0.0,640.5,4305.0,114.0,1.5,5918.005,5524.965
2021-02-24 02:00:00+00:00,2859.0,4775.0,0.0,0.0,0.0,647.0,4304.0,120.5,0.0,5893.705,5451.15
2021-02-24 03:00:00+00:00,2872.5,4456.0,0.0,0.0,0.0,639.5,4304.0,108.5,0.0,5739.505,5340.6849999999995
2021-02-24 04:00:00+00:00,2896.5,4540.5,0.0,0.0,0.0,652.0,4308.5,131.5,0.0,5757.925,5181.47
2021-02-24 05:00:00+00:00,2911.0,4797.0,0.0,0.0,0.0,660.0,4309.0,111.5,0.0,5755.865,5201.57
2021-02-24 06:00:00+00:00,2909.0,4905.0,0.0,0.0,0.0,670.0,4310.5,100.0,0.0,5871.05,5136.405000000001
2021-02-24 07:00:00+00:00,2923.0,6297.5,0.0,0.0,224.5,667.5,4309.0,103.0,74.0,5968.01,5052.844999999999
2021-02-24 08:00:00+00:00,2917.0,8446.5,0.0,0.0,0.0,667.5,4310.5,141.5,714.5,5706.835,5277.8150000000005
2021-02-24 09:00:00+00:00,2931.0,8175.5,0.0,0.0,0.0,669.5,4309.0,106.5,1535.0,5823.04,5560.594999999999
2021-02-24 10:00:00+00:00,2930.5,8217.5,0.0,0.0,0.0,679.5,4308.5,104.0,2075.0,2880.27,4331.275
2021-02-24 11:00:00+00:00,2887.0,8335.5,0.0,0.0,0.0,688.0,4314.0,104.0,2335.0,5388.665,5976.125
2021-02-24 12:00:00+00:00,2871.0,8906.0,0.0,0.0,124.5,694.5,4311.0,105.0,2255.0,5317.75,5834.93
2021-02-24 13:00:00+00:00,2884.5,9247.5,0.0,0.0,168.5,695.5,4312.5,141.0,1945.0,5269.280000000001,5713.68
2021-02-24 14:00:00+00:00,2886.5,9174.5,0.0,0.0,149.0,679.0,4311.5,130.0,1415.0,5332.66,5622.23
2021-02-24 15:00:00+00:00,2886.5,9995.5,0.0,0.0,149.0,665.0,4314.0,116.5,902.5,5311.87,5356.6849999999995
2021-02-24 16:00:00+00:00,2899.0,11603.0,0.0,0.0,92.0,865.0,4309.5,225.5,288.5,5278.715,5354.9349999999995
2021-02-24 17:00:00+00:00,2910.0,13394.0,0.0,0.0,1216.5,892.5,4312.0,322.0,10.5,5057.780000000001,5094.245
2021-02-24 18:00:00+00:00,2910.0,14348.0,0.0,0.0,1456.0,912.5,4311.5,432.0,0.0,5225.415,5073.295
2021-02-24 19:00:00+00:00,2915.5,13484.5,0.0,0.0,577.0,811.0,4306.5,190.5,0.0,5395.035,4818.88
2021-02-24 20:00:00+00:00,2900.0,11103.0,0.0,0.0,0.0,715.0,4310.5,132.5,0.0,5286.27,4544.075
2021-02-24 21:00:00+00:00,2907.5,8487.5,0.0,0.0,1.0,712.5,4315.0,129.5,0.0,5464.68,4249.095
2021-02-24 22:00:00+00:00,2910.5,6205.0,0.0,0.0,150.5,691.5,4314.0,121.0,0.0,5638.74,4249.725
2021-02-24 23:00:00+00:00,2656.0,4421.5,0.0,0.0,0.0,665.0,4317.0,112.5,0.0,5724.025,4422.825000000001
2021-02-25 00:00:00+00:00,2239.5,3703.0,0.0,0.0,26.0,643.0,4313.5,125.0,0.0,5842.99,4286.77
2021-02-25 01:00:00+00:00,2724.0,3031.0,0.0,0.0,0.0,625.5,4315.0,107.0,1.0,5646.555,4425.27
2021-02-25 02:00:00+00:00,2677.0,2901.0,0.0,0.0,0.0,622.5,4314.0,101.0,1.5,5470.36,4438.805
2021-02-25 03:00:00+00:00,2695.5,3110.5,0.0,0.0,0.0,622.0,4308.5,112.5,0.5,5217.67,4389.879999999999
2021-02-25 04:00:00+00:00,2939.5,3895.5,62.0,0.0,0.0,607.0,4310.0,112.5,1.0,4449.59,4412.610000000001
2021-02-25 05:00:00+00:00,2968.0,4598.5,185.0,0.0,81.0,620.0,4310.5,117.5,0.5,4067.1800000000003,3943.165
2021-02-25 06:00:00+00:00,2935.0,6337.0,542.0,0.0,371.5,658.5,4309.0,202.0,0.0,3833.335,3936.1800000000003
2021-02-25 07:00:00+00:00,2963.5,10927.5,680.0,0.0,97.0,639.0,4312.0,378.0,96.0,3481.355,4061.41
2021-02-25 08:00:00+00:00,2960.0,13060.0,701.0,0.0,4.5,644.0,4310.0,381.0,833.5,3312.19,4416.424999999999
2021-02-25 09:00:00+00:00,2909.5,13493.5,701.0,0.0,75.5,647.0,4309.0,368.5,1845.0,2744.285,4814.905000000001
2021-02-25 10:00:00+00:00,2954.0,13052.0,660.5,0.0,0.0,668.0,4312.0,365.5,2925.0,2336.835,5004.629999999999
2021-02-25 11:00:00+00:00,2938.0,12529.5,764.0,0.0,86.0,669.0,4306.5,139.0,3865.0,2409.5550000000003,4830.299999999999
2021-02-25 12:00:00+00:00,2924.0,12009.5,885.5,0.0,0.0,661.0,4311.0,117.5,4170.0,2385.91,4962.6
2021-02-25 13:00:00+00:00,2936.0,11713.5,970.5,0.0,0.0,654.5,4312.5,113.5,4050.0,2234.225,4682.45
2021-02-25 14:00:00+00:00,2920.5,12410.5,1028.5,0.0,69.5,657.5,4310.0,115.0,3640.0,2194.21,4410.045
2021-02-25 15:00:00+00:00,2925.5,13769.0,1023.5,0.0,0.0,675.5,4314.0,116.0,2550.0,2000.3700000000001,4608.73
2021-02-25 16:00:00+00:00,2909.5,16145.5,1099.5,0.0,0.0,676.5,4311.0,209.5,1215.5,1896.83,4425.835
2021-02-25 17:00:00+00:00,2796.5,18581.5,1039.0,0.0,288.0,823.5,4310.0,320.5,116.0,1819.225,4046.175
2021-02-25 18:00:00+00:00,2901.5,19649.0,1009.5,0.0,1151.0,901.0,4310.0,449.0,1.0,1825.85,3670.715
2021-02-25 19:00:00+00:00,2615.5,19095.0,1101.5,0.0,730.5,903.5,4309.5,308.0,0.0,1973.545,3354.46
2021-02-25 20:00:00+00:00,2295.5,17478.0,1101.5,0.0,47.0,883.5,4305.5,139.5,0.5,2391.9700000000003,3388.1
2021-02-25 21:00:00+00:00,2319.0,14367.5,1102.0,0.0,0.0,782.0,4308.5,115.0,0.0,2954.855,3318.2349999999997
2021-02-25 22:00:00+00:00,2159.0,11789.0,734.0,0.0,126.0,684.0,4309.0,112.0,0.0,2899.535,3155.83
2021-02-25 23:00:00+00:00,1938.0,10209.0,1.0,0.0,41.5,701.0,4310.5,117.5,0.5,2757.37,3054.425
2021-02-26 00:00:00+00:00,1902.0,9698.0,0.0,0.0,0.0,699.0,4313.5,110.5,0.0,2821.73,2940.4049999999997
2021-02-26 01:00:00+00:00,1899.0,9815.5,0.0,0.0,0.0,691.0,4311.0,109.5,0.0,2669.2349999999997,2645.395
2021-02-26 02:00:00+00:00,1982.5,9865.5,0.0,0.0,0.0,681.5,4308.5,123.5,0.0,2236.45,2315.765
2021-02-26 03:00:00+00:00,2109.0,9793.5,0.0,0.0,0.0,682.0,4307.0,109.0,0.0,2060.745,2182.165
2021-02-26 04:00:00+00:00,1984.5,9820.0,0.0,0.0,0.0,673.0,4311.5,111.0,0.0,1878.215,2153.215
2021-02-26 05:00:00+00:00,2063.0,10221.0,0.0,0.0,0.0,661.0,4306.5,109.5,0.0,1703.01,2169.5150000000003
2021-02-26 06:00:00+00:00,2413.0,13251.0,0.0,0.0,0.0,730.5,4310.0,109.5,0.5,1629.375,2087.665
2021-02-26 07:00:00+00:00,2784.0,16342.0,0.0,0.0,75.5,751.5,4309.5,205.5,451.5,1438.08,1992.2800000000002
2021-02-26 08:00:00+00:00,2779.0,17572.0,0.0,0.0,304.5,829.0,4312.5,326.5,2170.0,1182.07,1917.815
2021-02-26 09:00:00+00:00,2832.0,17903.5,0.0,0.0,37.5,709.0,4310.5,242.5,3930.0,1172.335,1906.105
2021-02-26 10:00:00+00:00,2822.0,16858.5,0.0,0.0,0.0,690.5,4316.5,115.5,5340.0,1142.54,2053.875
2021-02-26 11:00:00+00:00,2254.0,15675.5,0.0,0.0,85.5,685.5,4311.5,118.0,6190.0,1012.1700000000001,2330.735
2021-02-26 12:00:00+00:00,2101.5,15119.5,0.0,0.0,0.0,624.5,4316.0,114.0,6080.0,1111.475,2769.1499999999996
2021-02-26 13:00:00+00:00,2029.0,14489.0,0.0,0.0,0.0,558.0,4313.0,114.5,5445.0,1135.55,3004.275
2021-02-26 14:00:00+00:00,2027.0,13848.0,0.0,0.0,0.0,563.0,4315.0,115.5,4445.0,621.14,2012.92
2021-02-26 15:00:00+00:00,2040.0,14343.0,0.0,0.0,0.0,548.0,4312.0,131.0,3160.0,1255.955,2923.965
2021-02-26 16:00:00+00:00,2524.0,16778.5,0.0,0.0,0.0,687.0,4314.0,230.0,1525.0,1267.675,2742.5249999999996
2021-02-26 17:00:00+00:00,2765.0,19147.5,0.0,0.0,578.5,776.0,4315.0,243.0,157.0,1045.645,2473.08
2021-02-26 18:00:00+00:00,2892.0,20878.5,0.0,0.0,1163.0,809.5,4314.0,380.0,2.5,962.3299999999999,2702.785
2021-02-26 19:00:00+00:00,2878.0,20397.5,0.0,0.0,556.0,828.5,4317.5,206.5,0.0,957.17,2817.075
2021-02-26 20:00:00+00:00,2894.0,18503.5,0.0,0.0,58.0,762.0,4317.0,132.0,0.0,921.775,2809.4300000000003
2021-02-26 21:00:00+00:00,2916.5,16193.5,0.0,0.0,0.0,657.0,4317.5,121.0,0.0,713.165,2744.5
2021-02-26 22:00:00+00:00,2888.0,13557.0,0.0,0.0,158.0,601.0,4316.5,116.0,0.0,762.3900000000001,2762.04
2021-02-26 23:00:00+00:00,2858.0,11483.5,0.0,0.0,20.5,586.0,4318.0,115.5,0.0,676.1600000000001,2867.6549999999997
2021-02-27 00:00:00+00:00,2827.5,11157.0,0.0,0.0,85.0,472.5,4321.0,113.0,1.5,716.165,2733.76
2021-02-27 01:00:00+00:00,2812.5,11067.0,0.0,0.0,0.0,470.5,4321.5,110.0,0.5,899.565,2679.825
2021-02-27 02:00:00+00:00,2671.0,10464.0,0.0,0.0,0.0,457.5,4323.5,120.5,0.5,903.3399999999999,2603.37
2021-02-27 03:00:00+00:00,2673.0,10462.0,0.0,0.0,0.0,458.0,4325.0,110.5,1.0,1148.385,2344.08
2021-02-27 04:00:00+00:00,2674.0,10117.0,0.0,0.0,0.0,459.5,4326.5,116.0,0.0,1090.265,2142.33
2021-02-27 05:00:00+00:00,2674.5,10068.0,0.0,0.0,0.0,476.0,4324.0,110.0,0.0,908.4300000000001,2041.7599999999998
2021-02-27 06:00:00+00:00,2671.5,11602.5,0.0,0.0,0.0,507.5,4320.0,110.0,0.5,770.73,1906.415
2021-02-27 07:00:00+00:00,2272.0,14130.5,0.0,0.0,0.0,524.5,4319.5,112.5,431.0,581.905,1743.605
2021-02-27 08:00:00+00:00,2271.5,15214.0,0.0,0.0,0.0,573.5,4317.5,119.5,2010.0,478.455,1487.065
2021-02-27 09:00:00+00:00,2277.0,15770.5,0.0,0.0,0.0,696.0,4321.5,135.5,3670.0,470.89,1317.045
2021-02-27 10:00:00+00:00,2261.5,15072.0,0.0,0.0,0.0,764.0,4321.0,124.5,5085.0,485.79999999999995,1257.3600000000001
2021-02-27 11:00:00+00:00,2258.5,14207.5,0.0,0.0,0.0,671.0,4321.0,117.5,6055.0,324.16999999999996,1203.21
2021-02-27 12:00:00+00:00,2257.5,14137.5,0.0,0.0,0.0,641.0,4312.5,116.5,6135.0,243.82999999999998,1166.27
2021-02-27 13:00:00+00:00,2123.0,14211.5,0.0,0.0,0.0,556.0,4329.0,116.0,5605.0,190.555,1079.385
2021-02-27 14:00:00+00:00,1732.0,14051.5,34.5,0.0,0.0,553.5,4315.5,130.5,4800.0,215.575,1040.995
2021-02-27 15:00:00+00:00,1705.0,15030.0,252.5,0.0,33.0,577.5,4313.0,112.5,3415.0,217.825,964.405
2021-02-27 16:00:00+00:00,1911.5,17487.5,546.0,0.0,0.0,696.0,4319.5,134.0,1610.0,294.87,892.26
2021-02-27 17:00:00+00:00,2253.0,20267.0,740.5,0.0,601.5,833.5,4322.0,278.5,163.5,292.255,840.485
2021-02-27 18:00:00+00:00,2274.0,21270.5,1237.0,0.0,1651.0,924.0,4319.5,515.0,2.5,206.845,865.0799999999999
2021-02-27 19:00:00+00:00,2275.0,21147.0,1284.5,0.0,977.0,790.5,4322.5,438.0,0.0,294.225,884.3900000000001
2021-02-27 20:00:00+00:00,2253.5,20694.5,710.0,0.0,19.5,762.5,4321.5,314.0,0.0,181.23,592.955
2021-02-27 21:00:00+00:00,2283.0,18729.0,212.0,0.0,0.0,719.0,4320.0,196.0,0.0,395.2,884.69
2021-02-27 22:00:00+00:00,2221.5,17174.0,0.0,0.0,50.5,529.0,4322.0,143.5,0.0,306.905,822.1600000000001
2021-02-27 23:00:00+00:00,1270.5,15955.0,0.0,0.0,0.0,540.0,4320.5,114.0,0.0,261.01,794.735
2021-02-28 00:00:00+00:00,1057.0,15707.0,0.0,0.0,0.0,537.0,4322.0,128.0,0.0,243.755,853.8
2021-02-28 01:00:00+00:00,1055.0,15519.0,0.0,0.0,0.0,517.5,4318.0,121.5,0.0,243.56,888.92
2021-02-28 02:00:00+00:00,1055.0,14906.5,0.0,0.0,0.0,519.5,4319.0,110.5,0.0,308.27,856.895
2021-02-28 03:00:00+00:00,1058.5,14604.0,0.0,0.0,0.0,505.5,4323.0,111.5,0.0,334.885,888.1099999999999
2021-02-28 04:00:00+00:00,1057.5,13810.5,0.0,0.0,0.0,451.5,4319.5,112.0,0.5,296.605,913.14
2021-02-28 05:00:00+00:00,1056.5,13855.0,0.0,0.0,0.0,433.5,4319.0,112.0,0.0,241.555,912.635
2021-02-28 06:00:00+00:00,1058.5,14678.0,0.0,0.0,0.0,454.0,4319.0,110.0,0.0,220.7,914.33
2021-02-28 07:00:00+00:00,1057.5,15154.5,0.0,0.0,0.0,469.0,4310.0,111.5,337.5,179.755,846.1099999999999
2021-02-28 08:00:00+00:00,1057.5,16287.5,0.0,0.0,0.0,507.0,4291.5,126.0,1665.0,214.64,766.6500000000001
2021-02-28 09:00:00+00:00,1060.0,17116.0,0.0,0.0,47.0,516.0,4270.5,135.5,3200.0,257.795,722.54
2021-02-28 10:00:00+00:00,1057.0,17117.0,0.0,0.0,0.0,630.0,4246.5,118.5,4700.0,308.18,744.9649999999999
2021-02-28 11:00:00+00:00,1059.5,16479.5,0.0,0.0,0.0,644.5,4214.0,115.0,5865.0,345.33,733.4200000000001
2021-02-28 12:00:00+00:00,1209.0,16034.0,0.0,0.0,0.0,663.0,4178.0,122.5,6310.0,318.905,755.595
2021-02-28 13:00:00+00:00,1599.0,15376.5,0.0,0.0,0.0,643.0,4142.5,118.5,6100.0,347.59000000000003,744.895
2021-02-28 14:00:00+00:00,1614.5,15101.0,0.0,0.0,0.0,621.0,4127.0,114.5,5180.0,469.445,800.39
2021-02-28 15:00:00+00:00,1620.5,16713.5,34.0,0.0,0.0,665.5,4103.5,113.5,3650.0,630.54,780.93
2021-02-28 16:00:00+00:00,1687.5,19404.0,555.5,0.0,54.0,714.5,4080.0,134.0,1775.0,759.265,788.95
2021-02-28 17:00:00+00:00,1983.0,20994.0,1197.0,0.0,1081.0,908.5,4064.5,400.0,195.0,1045.965,769.015
2021-02-28 18:00:00+00:00,2000.0,22102.0,1179.0,0.0,1341.0,966.5,4049.0,478.5,1.5,1292.2849999999999,821.1
2021-02-28 19:00:00+00:00,2008.5,21948.0,887.0,0.0,489.5,908.5,4032.5,396.0,0.5,1450.305,855.415
2021-02-28 20:00:00+00:00,2002.0,20768.0,685.5,0.0,0.0,643.0,3997.5,181.5,0.0,1634.9450000000002,875.96
2021-02-28 21:00:00+00:00,1832.0,18308.5,401.5,0.0,75.5,559.0,3960.5,124.0,0.0,1771.055,889.1
2021-02-28 22:00:00+00:00,1664.5,15863.5,115.0,0.0,119.5,458.0,3942.0,113.0,0.0,1579.51,888.095
2021-02-28 23:00:00+00:00,1700.5,14439.5,0.0,0.0,0.0,459.5,3912.5,111.0,0.0,1129.34,918.245
2021-03-01 00:00:00+00:00,1681.5,14479.0,0.0,0.0,0.0,407.5,3906.0,111.0,0.5,915.515,948.2049999999999
2021-03-01 01:00:00+00:00,1686.5,14726.0,0.0,0.0,0.0,403.0,3906.0,109.5,1.0,835.05,934.9300000000001
2021-03-01 02:00:00+00:00,1685.5,14149.0,0.5,0.0,0.0,403.0,3903.5,111.5,0.5,845.065,862.845
2021-03-01 03:00:00+00:00,1687.0,13662.5,37.5,0.0,0.0,384.0,3750.0,122.0,0.5,851.025,808.625
2021-03-01 04:00:00+00:00,1755.5,13914.0,86.0,0.0,0.0,383.0,3737.0,117.5,0.0,833.56,780.6949999999999
2021-03-01 05:00:00+00:00,2045.5,15233.0,176.0,0.0,180.0,376.0,3734.0,110.0,0.0,919.105,790.155
2021-03-01 06:00:00+00:00,2435.5,17426.5,418.0,0.0,0.0,446.5,3745.0,237.0,0.0,1092.325,816.0150000000001
2021-03-01 07:00:00+00:00,2900.5,21008.0,450.5,0.0,318.5,552.5,3759.0,273.0,143.0,1080.3049999999998,837.745
2021-03-01 08:00:00+00:00,2980.0,21561.5,1279.0,0.0,713.5,646.0,3768.0,269.5,825.5,952.8800000000001,879.9549999999999
2021-03-01 09:00:00+00:00,2974.5,21610.5,1853.5,0.0,545.5,681.0,3774.5,345.5,1650.0,867.0799999999999,847.98
2021-03-01 10:00:00+00:00,2955.0,21672.0,1925.5,0.0,470.0,626.5,3788.5,294.5,2700.0,809.55,748.46
2021-03-01 11:00:00+00:00,2976.5,21466.5,1970.0,0.0,273.0,438.5,3803.5,215.0,3815.0,793.805,856.285
2021-03-01 12:00:00+00:00,2981.5,21438.0,1998.0,0.0,177.5,417.5,3805.5,154.0,4660.0,992.47,873.535
2021-03-01 13:00:00+00:00,2978.5,20730.0,1806.5,0.0,21.0,423.0,3807.0,140.0,4735.0,1112.185,830.605
2021-03-01 14:00:00+00:00,2969.0,19898.0,2013.0,0.0,0.0,323.0,3811.5,112.5,4055.0,1183.515,845.095
2021-03-01 15:00:00+00:00,2971.0,20454.5,2075.0,0.0,25.5,474.0,3812.5,118.0,2745.0,1280.925,875.535
2021-03-01 16:00:00+00:00,2971.5,21556.5,2183.5,0.0,134.0,628.5,3811.5,173.5,1215.5,1334.7649999999999,900.39
2021-03-01 17:00:00+00:00,2973.5,21937.0,2715.0,0.0,847.0,747.0,3812.5,441.0,135.0,1480.505,1316.6799999999998
2021-03-01 18:00:00+00:00,2978.5,22459.5,2511.0,0.0,1446.0,747.0,3812.0,543.5,0.0,1573.035,1010.635
2021-03-01 19:00:00+00:00,2958.0,21981.5,2051.5,0.0,994.0,716.5,3809.5,520.0,0.0,1629.99,1098.095
2021-03-01 20:00:00+00:00,2982.0,21692.0,1486.5,0.0,474.0,625.5,3810.0,357.5,0.0,1629.345,1062.7150000000001
2021-03-01 21:00:00+00:00,2971.5,20159.0,1037.5,0.0,0.0,383.0,3813.5,137.5,0.0,1596.65,1053.205
2021-03-01 22:00:00+00:00,2967.5,17322.0,366.0,0.0,0.0,330.0,3814.5,120.5,0.0,1538.275,1069.99
2021-03-01 23:00:00+00:00,2946.0,15302.0,230.5,0.0,0.0,337.5,3814.0,114.5,0.0,1448.8649999999998,1012.635
2021-03-02 00:00:00+00:00,2962.0,14831.5,230.5,0.0,0.0,337.0,3814.5,122.5,0.5,1216.97,995.735
2021-03-02 01:00:00+00:00,2951.0,14689.0,230.5,0.0,0.0,294.0,3815.0,106.5,0.5,1193.28,844.6200000000001
2021-03-02 02:00:00+00:00,2949.5,14187.0,229.5,0.0,0.0,294.0,3812.5,119.0,1.0,1098.965,888.48
2021-03-02 03:00:00+00:00,2972.5,14029.0,229.0,0.0,0.0,267.5,3812.0,107.0,0.0,1001.005,813.1949999999999
2021-03-02 04:00:00+00:00,2938.0,13974.0,230.0,0.0,0.0,257.0,3814.0,114.0,0.0,962.23,786.915
2021-03-02 05:00:00+00:00,2962.0,15704.0,248.0,0.0,0.0,257.0,3814.5,109.0,0.0,920.7,732.7850000000001
2021-03-02 06:00:00+00:00,2974.0,18294.0,278.5,0.0,0.0,278.5,3812.0,183.5,0.0,955.585,702.21
2021-03-02 07:00:00+00:00,2949.5,20541.0,882.0,0.0,0.0,298.0,3812.5,297.5,85.5,931.75,656.395
2021-03-02 08:00:00+00:00,2966.0,21382.5,1606.5,0.0,407.0,561.0,3813.0,379.5,545.5,857.71,622.02
2021-03-02 09:00:00+00:00,2970.5,21622.5,2094.5,0.0,966.5,719.0,3812.0,484.0,1215.0,720.56,635.225
2021-03-02 10:00:00+00:00,2948.0,21581.0,2429.0,0.0,600.0,745.0,3808.0,441.5,2000.0,735.4,531.47
2021-03-02 11:00:00+00:00,2924.5,21150.5,2347.5,0.0,455.5,631.5,3814.5,437.0,2820.0,669.09,575.92
2021-03-02 12:00:00+00:00,2941.0,21134.5,2526.0,0.0,173.0,557.5,3811.0,447.5,3645.0,655.28,540.4849999999999
2021-03-02 13:00:00+00:00,2972.0,21117.5,2294.0,0.0,19.0,347.0,3815.5,333.0,4125.0,596.4549999999999,471.57500000000005
2021-03-02 14:00:00+00:00,2968.5,21017.0,2198.5,0.0,112.5,264.0,3817.5,181.5,3870.0,472.2,412.44
2021-03-02 15:00:00+00:00,2975.5,20927.5,2430.5,0.0,117.5,306.0,3815.5,159.5,2740.0,460.08500000000004,375.42
2021-03-02 16:00:00+00:00,2930.0,21681.5,2793.0,0.0,599.0,634.0,3816.5,290.0,1132.0,424.90999999999997,363.07
2021-03-02 17:00:00+00:00,2967.5,21958.0,2822.0,0.0,1700.5,907.0,3816.0,531.5,102.5,345.015,314.805
2021-03-02 18:00:00+00:00,2965.0,22868.0,3065.5,0.0,2092.5,926.0,3803.0,571.0,2.5,274.98,325.87
2021-03-02 19:00:00+00:00,2959.0,22613.5,2959.5,0.0,1655.5,913.5,3800.5,440.5,0.0,238.075,312.795
2021-03-02 20:00:00+00:00,2950.5,22802.0,2314.0,0.0,552.0,839.5,3798.0,294.0,0.5,212.88,259.295
2021-03-02 21:00:00+00:00,2948.5,21752.5,1834.5,0.0,87.5,474.0,3802.0,141.0,0.0,228.01999999999998,298.63
2021-03-02 22:00:00+00:00,2890.0,19856.5,955.5,0.0,0.0,265.0,3803.5,111.5,0.0,274.40999999999997,257.275
2021-03-02 23:00:00+00:00,2368.5,17930.5,928.5,0.0,0.0,260.5,3802.5,109.5,0.0,270.135,291.52
2021-03-03 00:00:00+00:00,2143.0,17312.0,1025.0,0.0,0.0,259.0,3804.0,117.5,0.0,337.05,276.39
2021-03-03 01:00:00+00:00,2273.0,17284.5,1077.0,0.0,0.0,258.0,3804.0,109.5,0.0,286.09000000000003,261.5
2021-03-03 02:00:00+00:00,2248.0,16713.5,948.0,0.0,0.0,258.0,3806.5,107.5,0.0,273.92999999999995,238.7
2021-03-03 03:00:00+00:00,2252.0,16310.0,918.5,0.0,0.0,241.5,3803.0,108.5,0.0,259.345,244.055
2021-03-03 04:00:00+00:00,2284.0,15934.0,919.5,0.0,0.0,231.0,3806.5,110.0,0.0,257.33,203.32999999999998
