,Biomass,Energy storage,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Offshore,Wind Onshore,Hydro Pumped Storage Net
2019-05-22 19:00:00+00:00,302.0,,3832.0,8.0,148.0,6340.0,2058.0,44769.0,157.0,168.0,,931.0,
2019-05-22 20:00:00+00:00,303.0,,3790.0,7.0,148.0,6260.0,2093.0,44568.0,0.0,169.0,,1010.0,
2019-05-22 21:00:00+00:00,303.0,,3822.0,6.0,148.0,6239.0,1966.0,44372.0,0.0,171.0,,1047.0,
2019-05-22 22:00:00+00:00,303.0,,3774.0,,149.0,5753.0,1150.0,44230.0,0.0,170.0,,1100.0,
2019-05-22 23:00:00+00:00,303.0,,3697.0,,149.0,5375.0,722.0,43784.0,0.0,172.0,,1112.0,
2019-05-23 00:00:00+00:00,303.0,,3555.0,,149.0,5231.0,702.0,43660.0,0.0,174.0,,1148.0,
2019-05-23 01:00:00+00:00,303.0,,2863.0,,147.0,5079.0,496.0,43035.0,0.0,175.0,,1169.0,
2019-05-23 02:00:00+00:00,302.0,,2657.0,,147.0,5015.0,456.0,43073.0,0.0,172.0,,1133.0,
2019-05-23 03:00:00+00:00,303.0,,3202.0,,147.0,5100.0,713.0,43541.0,0.0,170.0,,1140.0,
2019-05-23 04:00:00+00:00,303.0,,3583.0,,148.0,5531.0,1267.0,44066.0,194.0,168.0,,1075.0,
2019-05-23 05:00:00+00:00,303.0,,3711.0,,149.0,6042.0,2064.0,44782.0,621.0,168.0,,1016.0,
2019-05-23 06:00:00+00:00,310.0,,3701.0,,149.0,6315.0,2018.0,44391.0,1821.0,167.0,,824.0,
2019-05-23 07:00:00+00:00,313.0,,3597.0,,149.0,6162.0,1644.0,43965.0,3358.0,163.0,,654.0,
2019-05-23 08:00:00+00:00,312.0,,3400.0,,149.0,5966.0,1516.0,43787.0,4570.0,160.0,,633.0,
2019-05-23 09:00:00+00:00,311.0,,3379.0,,149.0,5883.0,1133.0,43694.0,5289.0,158.0,,642.0,
2019-05-23 10:00:00+00:00,312.0,,3493.0,,149.0,5845.0,1052.0,43618.0,5646.0,162.0,,666.0,
2019-05-23 11:00:00+00:00,311.0,,3502.0,,149.0,5705.0,855.0,43674.0,5776.0,161.0,,675.0,
2019-05-23 12:00:00+00:00,310.0,,3458.0,,149.0,5660.0,1097.0,43655.0,5467.0,164.0,,686.0,
2019-05-23 13:00:00+00:00,311.0,,3581.0,,149.0,5725.0,1033.0,43646.0,4804.0,165.0,,692.0,
2019-05-23 14:00:00+00:00,313.0,,3570.0,,150.0,5996.0,861.0,43469.0,4226.0,166.0,,699.0,
2019-05-23 15:00:00+00:00,312.0,,3524.0,,150.0,6293.0,988.0,43488.0,3274.0,167.0,,719.0,
2019-05-23 16:00:00+00:00,312.0,,3678.0,,149.0,6649.0,1611.0,43837.0,2075.0,168.0,,741.0,
2019-05-23 17:00:00+00:00,312.0,,3619.0,,150.0,6882.0,2321.0,44030.0,895.0,169.0,,799.0,
2019-05-23 18:00:00+00:00,313.0,,3486.0,,150.0,6895.0,2655.0,44034.0,305.0,171.0,,885.0,
2019-05-23 19:00:00+00:00,312.0,,3542.0,,149.0,6719.0,2392.0,44030.0,141.0,175.0,,883.0,
2019-05-23 20:00:00+00:00,312.0,,3474.0,,149.0,6408.0,1783.0,43925.0,0.0,177.0,,927.0,
2019-05-23 21:00:00+00:00,312.0,,3744.0,,149.0,6395.0,1323.0,43720.0,0.0,177.0,,1220.0,
2019-05-23 22:00:00+00:00,312.0,,3538.0,7.0,150.0,6109.0,1181.0,43691.0,0.0,177.0,,1235.0,
2019-05-23 23:00:00+00:00,312.0,,3525.0,6.0,147.0,5960.0,820.0,43342.0,0.0,178.0,,1323.0,
2019-05-24 00:00:00+00:00,312.0,,3650.0,6.0,147.0,5705.0,585.0,42365.0,0.0,178.0,,1336.0,
2019-05-24 01:00:00+00:00,312.0,,2868.0,6.0,147.0,5699.0,424.0,41197.0,0.0,180.0,,1253.0,
2019-05-24 02:00:00+00:00,312.0,,2400.0,6.0,147.0,5576.0,552.0,41109.0,0.0,180.0,,1227.0,
2019-05-24 03:00:00+00:00,312.0,,2999.0,6.0,147.0,5681.0,654.0,41485.0,0.0,180.0,,1312.0,
2019-05-24 04:00:00+00:00,312.0,,3666.0,7.0,148.0,5970.0,1071.0,42469.0,186.0,178.0,,1371.0,
2019-05-24 05:00:00+00:00,311.0,,3761.0,7.0,148.0,6456.0,2167.0,43760.0,503.0,180.0,,1342.0,
2019-05-24 06:00:00+00:00,312.0,,3886.0,7.0,149.0,6876.0,2465.0,44187.0,1195.0,171.0,,1084.0,
2019-05-24 07:00:00+00:00,312.0,,3841.0,7.0,149.0,6780.0,2057.0,44174.0,2159.0,166.0,,983.0,
2019-05-24 08:00:00+00:00,312.0,,3756.0,6.0,149.0,6470.0,1477.0,43938.0,3103.0,167.0,,1002.0,
2019-05-24 09:00:00+00:00,312.0,,3667.0,6.0,148.0,6412.0,1122.0,43897.0,3806.0,165.0,,1037.0,
2019-05-24 10:00:00+00:00,312.0,,3575.0,7.0,149.0,6410.0,1118.0,43895.0,4132.0,167.0,,1045.0,
2019-05-24 11:00:00+00:00,312.0,,3591.0,7.0,155.0,6284.0,985.0,43860.0,4209.0,168.0,,1070.0,
2019-05-24 12:00:00+00:00,312.0,,3498.0,10.0,254.0,6106.0,951.0,43403.0,4285.0,169.0,,1199.0,
2019-05-24 13:00:00+00:00,312.0,,3528.0,10.0,300.0,6223.0,899.0,43314.0,3993.0,171.0,,1310.0,
2019-05-24 14:00:00+00:00,311.0,,3584.0,9.0,158.0,6357.0,1096.0,43543.0,3446.0,172.0,,1523.0,
2019-05-24 15:00:00+00:00,311.0,,3365.0,7.0,149.0,6485.0,1320.0,43453.0,2658.0,173.0,,1806.0,
2019-05-24 16:00:00+00:00,313.0,,3309.0,8.0,149.0,6790.0,1465.0,43473.0,1685.0,174.0,,2064.0,
2019-05-24 17:00:00+00:00,312.0,,3519.0,8.0,149.0,6854.0,1735.0,43321.0,968.0,174.0,,2263.0,
2019-05-24 18:00:00+00:00,312.0,,3580.0,7.0,148.0,6846.0,1472.0,42888.0,366.0,176.0,,2287.0,
2019-05-24 19:00:00+00:00,312.0,,3686.0,7.0,146.0,6661.0,1486.0,42863.0,152.0,177.0,,2416.0,
2019-05-24 20:00:00+00:00,313.0,,3744.0,6.0,146.0,6841.0,1697.0,42180.0,0.0,177.0,,2554.0,
2019-05-24 21:00:00+00:00,312.0,,3695.0,6.0,146.0,6750.0,1380.0,41656.0,0.0,177.0,,2603.0,
2019-05-24 22:00:00+00:00,312.0,,3375.0,6.0,146.0,6390.0,943.0,40577.0,0.0,172.0,,2713.0,
2019-05-24 23:00:00+00:00,312.0,,3345.0,7.0,146.0,6155.0,579.0,40003.0,0.0,165.0,,2783.0,
2019-05-25 00:00:00+00:00,312.0,,2624.0,7.0,147.0,5917.0,598.0,39919.0,0.0,165.0,,2622.0,
2019-05-25 01:00:00+00:00,313.0,,2265.0,7.0,148.0,5525.0,739.0,38551.0,0.0,165.0,,2256.0,
2019-05-25 02:00:00+00:00,312.0,,2280.0,7.0,149.0,5462.0,859.0,37873.0,0.0,165.0,,2065.0,
2019-05-25 03:00:00+00:00,312.0,,2251.0,7.0,149.0,5579.0,851.0,37675.0,119.0,165.0,,1925.0,
2019-05-25 04:00:00+00:00,313.0,,2150.0,7.0,149.0,5793.0,874.0,37747.0,179.0,165.0,,1830.0,
2019-05-25 05:00:00+00:00,314.0,,2243.0,7.0,147.0,6082.0,966.0,38555.0,546.0,166.0,,1625.0,
2019-05-25 06:00:00+00:00,315.0,,2303.0,7.0,147.0,6202.0,1197.0,39545.0,1191.0,166.0,,1361.0,
2019-05-25 07:00:00+00:00,315.0,,2375.0,7.0,149.0,6365.0,1316.0,39760.0,2014.0,165.0,,1246.0,
2019-05-25 08:00:00+00:00,313.0,,2556.0,7.0,149.0,6425.0,1686.0,39563.0,2912.0,166.0,,1181.0,
2019-05-25 09:00:00+00:00,310.0,,2599.0,7.0,149.0,6367.0,1448.0,39502.0,3917.0,167.0,,1207.0,
2019-05-25 10:00:00+00:00,315.0,,2562.0,7.0,148.0,6260.0,1242.0,39622.0,4577.0,168.0,,1325.0,
2019-05-25 11:00:00+00:00,315.0,,2290.0,7.0,149.0,6167.0,799.0,39734.0,4643.0,169.0,,1517.0,
2019-05-25 12:00:00+00:00,316.0,,2039.0,7.0,148.0,6011.0,662.0,39796.0,4612.0,169.0,,1866.0,
2019-05-25 13:00:00+00:00,314.0,,2023.0,7.0,147.0,5880.0,892.0,39462.0,4090.0,169.0,,2705.0,
2019-05-25 14:00:00+00:00,314.0,,2068.0,7.0,147.0,5996.0,1063.0,39013.0,3644.0,169.0,,2629.0,
2019-05-25 15:00:00+00:00,316.0,,2231.0,7.0,147.0,6178.0,1352.0,38908.0,2931.0,169.0,,2584.0,
2019-05-25 16:00:00+00:00,315.0,,2523.0,7.0,147.0,6497.0,1901.0,39233.0,1958.0,171.0,,2662.0,
2019-05-25 17:00:00+00:00,315.0,,2521.0,7.0,147.0,6806.0,2192.0,39945.0,1062.0,168.0,,2611.0,
2019-05-25 18:00:00+00:00,315.0,,2557.0,7.0,147.0,6685.0,1829.0,40123.0,395.0,171.0,,2139.0,
2019-05-25 19:00:00+00:00,316.0,,2442.0,7.0,147.0,6632.0,1809.0,40061.0,162.0,173.0,,1988.0,
2019-05-25 20:00:00+00:00,315.0,,2294.0,7.0,147.0,6667.0,1973.0,40303.0,0.0,174.0,,2060.0,
2019-05-25 21:00:00+00:00,315.0,,2444.0,6.0,146.0,6578.0,1158.0,40441.0,0.0,174.0,,2188.0,
2019-05-25 22:00:00+00:00,315.0,,2130.0,6.0,147.0,6313.0,1379.0,40173.0,0.0,175.0,,2216.0,
2019-05-25 23:00:00+00:00,316.0,,978.0,7.0,148.0,6145.0,1014.0,39882.0,0.0,176.0,,2172.0,
2019-05-26 00:00:00+00:00,316.0,,666.0,7.0,148.0,6001.0,763.0,39082.0,0.0,174.0,,2184.0,
2019-05-26 01:00:00+00:00,316.0,,615.0,7.0,147.0,5867.0,528.0,37436.0,0.0,169.0,,2177.0,
