,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Solar,Waste,Wind Onshore,Hydro Pumped Storage Net
2018-03-18 22:00:00+00:00,306.0,504.25,148.25,0.0,0.0,2536.75,114.25,22.0,0.0,0.0,100.0,652.5,285.0
2018-03-18 23:00:00+00:00,308.0,486.75,148.25,0.0,0.0,2482.25,133.0,22.0,0.0,0.0,100.0,566.25,239.5
2018-03-19 00:00:00+00:00,306.0,501.75,148.25,0.0,0.0,2470.25,126.0,22.0,0.0,0.0,100.0,503.25,91.5
2018-03-19 01:00:00+00:00,304.0,500.75,149.75,0.0,0.0,2425.75,136.25,22.0,0.0,0.0,100.0,473.5,131.5
2018-03-19 02:00:00+00:00,304.0,502.75,279.5,0.0,0.0,2401.5,139.25,22.0,0.0,0.0,100.0,476.25,137.25
2018-03-19 03:00:00+00:00,305.0,514.0,322.25,0.0,0.0,2380.75,133.5,22.0,0.0,0.0,100.0,497.25,147.25
2018-03-19 04:00:00+00:00,304.0,642.75,320.5,0.0,0.0,2407.5,140.0,22.0,0.0,0.0,100.0,505.5,475.5
2018-03-19 05:00:00+00:00,304.0,961.0,400.0,0.0,0.0,2572.25,511.5,22.0,0.0,3.0,100.0,461.0,2279.0
2018-03-19 06:00:00+00:00,304.0,1311.0,456.25,0.0,0.0,2717.5,919.25,22.0,0.0,52.75,100.0,381.75,2543.25
2018-03-19 07:00:00+00:00,304.0,1477.5,471.25,0.0,0.0,2697.5,1006.25,22.0,0.0,128.75,100.0,343.5,2613.5
2018-03-19 08:00:00+00:00,304.0,1575.25,459.0,0.0,0.0,2652.5,797.0,22.0,0.0,211.0,100.0,322.0,2529.25
2018-03-19 09:00:00+00:00,304.0,1658.25,472.75,0.0,0.0,2537.5,600.75,22.0,0.0,280.75,100.0,297.25,2046.25
2018-03-19 10:00:00+00:00,304.0,1765.0,472.75,0.0,0.0,2502.25,609.5,22.0,0.0,327.5,100.0,288.0,1466.75
2018-03-19 11:00:00+00:00,308.0,1944.75,471.75,0.0,0.0,2488.5,530.75,22.0,0.0,353.25,100.0,336.0,1007.0
2018-03-19 12:00:00+00:00,308.0,1740.75,470.5,0.0,0.0,2489.25,536.5,22.0,0.0,343.5,100.0,426.0,1151.25
2018-03-19 13:00:00+00:00,308.0,1688.25,467.75,0.0,0.0,2510.25,464.75,22.0,0.0,298.25,100.0,474.0,834.75
2018-03-19 14:00:00+00:00,308.0,1642.5,467.0,0.0,0.0,2528.75,524.0,22.0,0.0,226.5,100.0,517.25,1581.5
2018-03-19 15:00:00+00:00,308.0,1329.25,467.75,0.0,0.0,2577.75,533.5,22.0,0.0,139.0,100.0,627.5,1971.75
2018-03-19 16:00:00+00:00,308.0,1135.75,467.5,0.0,0.0,2820.5,743.75,22.0,0.0,59.0,100.0,687.0,2626.0
2018-03-19 17:00:00+00:00,308.0,1084.75,467.25,0.0,0.0,2921.5,1040.5,22.0,0.0,18.25,100.0,713.5,2715.25
2018-03-19 18:00:00+00:00,308.0,1042.75,468.0,0.0,0.0,2877.25,1184.25,22.0,0.0,0.25,100.0,768.0,2532.0
2018-03-19 19:00:00+00:00,308.0,1044.25,467.25,0.0,0.0,2875.0,745.0,22.0,0.0,0.0,100.0,887.75,2254.25
2018-03-19 20:00:00+00:00,308.0,898.5,469.75,0.0,0.0,2671.25,630.0,22.0,0.0,0.0,100.0,992.25,1644.25
2018-03-19 21:00:00+00:00,308.0,690.75,467.0,0.0,0.0,2585.25,297.5,22.0,0.0,0.0,100.0,925.25,387.0
2018-03-19 22:00:00+00:00,308.0,642.75,340.25,0.0,0.0,2561.25,141.75,22.0,0.0,0.0,100.0,937.25,65.5
2018-03-19 23:00:00+00:00,308.0,629.5,284.25,0.0,0.0,2467.25,174.0,22.0,0.0,0.0,100.0,751.5,-28.0
2018-03-20 00:00:00+00:00,308.0,590.5,285.25,0.0,0.0,2444.5,211.75,22.0,0.0,0.0,100.0,760.25,-801.5
2018-03-20 01:00:00+00:00,308.0,580.0,284.0,0.0,0.0,2432.25,162.5,22.0,0.0,0.0,100.0,808.25,-1133.5
2018-03-20 02:00:00+00:00,308.0,579.0,283.25,0.0,0.0,2429.0,221.75,22.0,0.0,0.0,100.0,857.0,-1306.5
2018-03-20 03:00:00+00:00,308.0,584.5,283.75,0.0,0.0,2423.75,232.0,22.0,0.0,0.0,100.0,889.5,-774.5
2018-03-20 04:00:00+00:00,308.0,616.25,287.0,0.0,0.0,2372.5,341.0,22.0,0.0,0.0,100.0,1103.5,429.25
2018-03-20 05:00:00+00:00,308.0,676.5,326.75,0.0,0.0,2475.0,480.75,22.0,0.0,2.75,100.0,1134.5,778.25
2018-03-20 06:00:00+00:00,308.0,1058.25,371.5,0.0,0.0,2689.5,626.5,22.0,0.0,53.0,100.0,1203.25,929.75
2018-03-20 07:00:00+00:00,308.0,1370.5,374.0,0.0,0.0,2695.25,422.75,22.0,0.0,137.5,100.0,1168.5,886.5
2018-03-20 08:00:00+00:00,308.0,1322.0,401.25,0.0,0.0,2695.25,322.25,22.0,0.0,232.5,100.0,1240.75,302.5
2018-03-20 09:00:00+00:00,308.0,1464.0,378.0,0.0,0.0,2528.5,252.5,22.0,0.0,312.0,100.0,1464.0,-268.5
2018-03-20 10:00:00+00:00,308.0,1554.25,402.5,0.0,0.0,2481.5,167.25,22.0,0.0,371.5,100.0,1483.0,287.25
2018-03-20 11:00:00+00:00,308.0,1619.0,424.0,0.0,0.0,2352.25,191.0,22.0,0.0,399.25,100.0,1579.25,-304.0
2018-03-20 12:00:00+00:00,308.0,1904.5,471.25,0.0,0.0,2322.5,205.25,22.0,0.0,383.0,100.0,1690.75,-669.5
2018-03-20 13:00:00+00:00,309.0,1595.0,387.5,0.0,0.0,2363.0,193.25,22.0,0.0,330.75,100.0,1786.0,-724.5
2018-03-20 14:00:00+00:00,309.0,1581.75,367.5,0.0,0.0,2384.75,168.25,22.0,0.0,260.75,100.0,1823.0,-791.5
2018-03-20 15:00:00+00:00,308.0,1680.75,368.0,0.0,0.0,2372.75,217.75,22.0,0.0,173.25,100.0,1763.75,-162.0
2018-03-20 16:00:00+00:00,308.0,1607.0,367.75,0.0,0.0,2551.5,371.75,22.0,0.0,81.0,100.0,1620.0,352.0
2018-03-20 17:00:00+00:00,308.0,1597.5,367.75,0.0,0.0,2678.75,503.0,22.0,0.0,24.5,100.0,1463.25,1365.0
2018-03-20 18:00:00+00:00,308.0,1596.25,369.75,0.0,0.0,2634.5,791.5,22.0,0.0,0.25,100.0,1383.5,2367.25
2018-03-20 19:00:00+00:00,308.0,1619.0,370.25,0.0,0.0,2634.25,680.5,22.0,0.0,0.0,100.0,1282.25,760.25
2018-03-20 20:00:00+00:00,308.0,1608.75,370.0,0.0,0.0,2448.0,506.25,22.0,0.0,0.0,100.0,1246.25,678.75
2018-03-20 21:00:00+00:00,308.0,1585.5,375.25,0.0,0.0,2433.25,331.25,22.0,0.0,0.0,100.0,1108.75,588.5
2018-03-20 22:00:00+00:00,308.0,1307.25,399.75,0.0,0.0,2449.0,222.0,22.0,0.0,0.0,100.0,1235.5,347.0
2018-03-20 23:00:00+00:00,312.0,967.0,375.0,0.0,0.0,2390.5,121.75,22.0,0.0,0.0,100.0,1338.5,345.0
2018-03-21 00:00:00+00:00,312.0,907.25,367.5,0.0,0.0,2334.75,125.25,22.0,0.0,0.0,100.0,1472.5,230.25
2018-03-21 01:00:00+00:00,312.0,899.5,367.5,0.0,0.0,2282.0,122.0,22.0,0.0,0.0,100.0,1770.5,147.0
2018-03-21 02:00:00+00:00,312.0,895.5,370.0,0.0,0.0,2275.5,113.5,22.0,0.0,0.0,100.0,1806.0,113.0
2018-03-21 03:00:00+00:00,312.0,890.5,371.5,0.0,0.0,2267.75,171.75,22.0,0.0,0.0,100.0,1551.5,271.25
2018-03-21 04:00:00+00:00,312.0,917.5,400.5,0.0,0.0,2261.75,331.25,22.0,0.0,0.0,100.0,1298.75,780.25
2018-03-21 05:00:00+00:00,312.0,1011.5,401.75,0.0,0.0,2309.75,595.75,22.0,0.0,21.5,100.0,1127.5,2659.5
2018-03-21 06:00:00+00:00,312.0,1042.75,401.0,0.0,0.0,2478.75,770.0,22.0,0.0,108.75,100.0,863.25,2437.75
2018-03-21 07:00:00+00:00,312.0,1053.0,401.5,0.0,0.0,2484.5,937.75,22.0,0.0,209.25,100.0,716.25,2337.0
2018-03-21 08:00:00+00:00,312.0,1060.25,402.0,0.0,0.0,2437.5,853.0,22.0,0.0,275.75,100.0,893.25,2007.25
2018-03-21 09:00:00+00:00,312.0,1078.25,401.0,0.0,0.0,2469.75,432.25,22.0,0.0,328.25,100.0,1083.75,1609.75
2018-03-21 10:00:00+00:00,312.0,1177.25,401.25,0.0,0.0,2471.5,423.25,22.0,0.0,387.0,100.0,1248.75,943.0
2018-03-21 11:00:00+00:00,308.0,1176.5,401.75,0.0,0.0,2418.25,351.25,22.0,0.0,423.25,100.0,1360.0,138.25
2018-03-21 12:00:00+00:00,312.0,1258.5,376.5,0.0,0.0,2342.25,159.5,22.0,0.0,423.5,100.0,1389.25,-26.25
2018-03-21 13:00:00+00:00,312.0,1259.0,371.25,0.0,0.0,2330.75,90.0,22.0,0.0,388.5,100.0,1332.25,9.75
2018-03-21 14:00:00+00:00,312.0,997.75,367.5,0.0,0.0,2375.75,187.0,22.0,0.0,331.0,100.0,1337.75,300.25
2018-03-21 15:00:00+00:00,312.0,881.5,367.75,0.0,0.0,2429.75,258.75,22.0,0.0,217.5,100.0,1300.25,695.25
2018-03-21 16:00:00+00:00,312.0,881.0,367.5,0.0,0.0,2533.75,490.0,22.0,0.0,92.75,100.0,1093.5,1795.25
2018-03-21 17:00:00+00:00,312.0,872.5,367.5,0.0,0.0,2565.0,630.25,22.0,0.0,25.25,100.0,953.75,2519.5
2018-03-21 18:00:00+00:00,312.0,865.75,368.0,0.0,0.0,2508.75,723.5,22.0,0.0,0.25,100.0,768.0,2629.25
2018-03-21 19:00:00+00:00,312.0,852.0,369.25,0.0,0.0,2493.75,587.25,22.0,0.0,0.0,100.0,566.75,2467.75
2018-03-21 20:00:00+00:00,312.0,824.5,370.0,0.0,0.0,2406.75,238.0,22.0,0.0,0.0,100.0,399.5,718.5
2018-03-21 21:00:00+00:00,312.0,834.75,370.0,0.0,0.0,2330.0,170.5,22.0,0.0,0.0,100.0,319.0,894.25
2018-03-21 22:00:00+00:00,312.0,1064.75,369.75,0.0,0.0,2276.75,125.75,22.0,0.0,0.0,100.0,245.25,83.0
2018-03-21 23:00:00+00:00,308.0,1125.25,369.5,0.0,0.0,2223.5,107.25,22.0,0.0,0.0,100.0,186.75,-1130.0
2018-03-22 00:00:00+00:00,308.0,1213.75,369.75,0.0,0.0,2192.5,107.75,22.0,0.0,0.0,100.0,108.25,-1197.25
2018-03-22 01:00:00+00:00,308.0,1283.75,370.0,0.0,0.0,2156.5,63.75,22.0,0.0,0.0,100.0,95.5,-1373.25
2018-03-22 02:00:00+00:00,308.0,1359.5,369.75,0.0,0.0,2122.75,58.0,22.0,0.0,0.0,100.0,111.0,-1418.25
2018-03-22 03:00:00+00:00,308.0,1386.25,370.0,0.0,0.0,2104.5,65.0,22.0,0.0,0.0,100.0,110.25,-1213.25
2018-03-22 04:00:00+00:00,308.0,1544.75,370.0,0.0,0.0,2065.75,73.5,22.0,0.0,0.0,100.0,124.25,-1285.0
2018-03-22 05:00:00+00:00,307.0,1879.75,407.75,0.0,0.0,2081.75,118.0,22.0,0.0,12.25,100.0,144.5,-1148.75
2018-03-22 06:00:00+00:00,304.0,1978.75,471.0,0.0,0.0,2253.0,158.75,22.0,0.0,100.5,100.0,184.0,218.25
2018-03-22 07:00:00+00:00,304.0,2078.25,469.75,0.0,0.0,2278.0,198.25,22.0,0.0,246.0,100.0,137.75,370.5
2018-03-22 08:00:00+00:00,304.0,1948.75,469.0,0.0,0.0,2234.5,194.75,22.0,0.0,409.0,100.0,86.75,14.5
2018-03-22 09:00:00+00:00,304.0,1991.0,469.25,0.0,0.0,2213.75,162.75,22.0,0.0,543.75,100.0,63.5,-33.75
2018-03-22 10:00:00+00:00,304.0,1978.5,472.5,0.0,0.0,2206.25,160.75,22.0,0.0,628.0,100.0,56.25,39.5
2018-03-22 11:00:00+00:00,308.0,1806.75,397.75,0.0,0.0,2202.25,122.75,22.0,0.0,646.25,100.0,57.5,-210.0
2018-03-22 12:00:00+00:00,308.0,1770.0,415.0,0.0,0.0,2215.0,186.75,22.0,0.0,608.5,100.0,53.25,-16.75
2018-03-22 13:00:00+00:00,308.0,1680.5,470.25,0.0,0.0,2178.0,307.25,22.0,0.0,522.0,100.0,49.25,219.0
2018-03-22 14:00:00+00:00,308.0,1705.25,470.0,0.0,0.0,2177.25,363.0,22.0,0.0,396.25,100.0,52.75,437.75
2018-03-22 15:00:00+00:00,308.0,1992.75,448.5,0.0,0.0,2201.25,565.0,22.0,0.0,250.0,100.0,59.0,846.0
2018-03-22 16:00:00+00:00,308.0,2091.5,413.5,0.0,0.0,2301.5,729.75,22.0,0.0,115.75,100.0,81.75,1948.75
2018-03-22 17:00:00+00:00,308.0,2119.25,455.25,0.0,0.0,2408.5,864.5,22.0,0.0,33.25,100.0,149.5,2639.5
2018-03-22 18:00:00+00:00,308.0,2185.0,453.75,0.0,0.0,2377.0,1159.25,22.0,0.0,0.5,100.0,253.25,2745.25
2018-03-22 19:00:00+00:00,308.0,2199.25,452.5,0.0,0.0,2342.25,726.75,22.0,0.0,0.0,100.0,354.5,2614.5
2018-03-22 20:00:00+00:00,308.0,2221.0,408.75,0.0,0.0,2246.75,302.25,22.0,0.0,0.0,100.0,308.0,1562.25
2018-03-22 21:00:00+00:00,308.0,2222.75,392.25,0.0,0.0,2144.25,219.5,22.0,0.0,0.0,100.0,244.25,1141.25
2018-03-22 22:00:00+00:00,308.0,1892.75,401.0,0.0,0.0,2098.75,171.75,22.0,0.0,0.0,100.0,289.75,713.75
2018-03-22 23:00:00+00:00,311.0,1292.25,378.75,0.0,0.0,2106.75,155.5,22.0,0.0,0.0,100.0,488.5,160.5
2018-03-23 00:00:00+00:00,312.0,1009.0,371.75,0.0,0.0,2089.75,131.5,22.0,0.0,0.0,100.0,889.5,-9.5
2018-03-23 01:00:00+00:00,312.0,964.0,372.0,0.0,0.0,2078.25,109.5,22.0,0.0,0.0,100.0,1131.25,-88.25
2018-03-23 02:00:00+00:00,312.0,964.5,371.25,0.0,0.0,2060.75,122.75,22.0,0.0,0.0,100.0,1168.25,-549.75
2018-03-23 03:00:00+00:00,312.0,981.5,373.25,0.0,0.0,2062.0,75.5,22.0,0.0,0.0,100.0,1105.25,-217.75
2018-03-23 04:00:00+00:00,310.0,1099.25,401.0,0.0,0.0,2116.5,76.25,22.0,0.0,0.0,100.0,995.75,163.25
2018-03-23 05:00:00+00:00,308.0,1203.0,401.5,0.0,0.0,2352.0,157.75,22.0,0.0,15.0,100.0,786.25,1150.75
2018-03-23 06:00:00+00:00,308.0,1222.75,428.5,0.0,0.0,2493.25,496.5,22.0,0.0,72.75,100.0,649.25,2481.0
2018-03-23 07:00:00+00:00,308.0,1219.5,472.5,0.0,0.0,2508.0,598.75,22.0,0.0,133.0,100.0,740.25,2788.75
2018-03-23 08:00:00+00:00,308.0,1214.0,476.0,0.0,0.0,2494.0,557.0,22.0,0.0,181.25,100.0,871.25,2732.5
2018-03-23 09:00:00+00:00,309.0,1213.25,476.75,0.0,0.0,2497.75,474.5,22.0,0.0,231.5,100.0,1023.25,1820.0
2018-03-23 10:00:00+00:00,312.0,1241.5,482.0,0.0,0.0,2465.0,391.25,22.0,0.0,290.0,100.0,1188.25,1210.5
2018-03-23 11:00:00+00:00,312.0,1278.75,485.75,0.0,0.0,2476.0,416.0,22.0,0.0,324.0,100.0,1295.0,1009.25
2018-03-23 12:00:00+00:00,312.0,1348.75,473.5,0.0,0.0,2353.25,397.5,22.0,0.0,325.0,100.0,1192.25,662.25
2018-03-23 13:00:00+00:00,312.0,1603.25,472.0,0.0,0.0,2312.5,457.75,22.0,0.0,301.25,100.0,1025.75,530.0
2018-03-23 14:00:00+00:00,312.0,1838.5,472.5,0.0,0.0,2313.75,437.75,22.0,0.0,252.75,100.0,943.5,736.25
2018-03-23 15:00:00+00:00,312.0,1851.75,471.5,0.0,0.0,2352.25,451.5,22.0,0.0,167.0,100.0,1056.5,745.5
2018-03-23 16:00:00+00:00,312.0,1784.75,474.25,0.0,0.0,2457.75,525.25,22.0,0.0,77.5,100.0,1184.0,1059.0
2018-03-23 17:00:00+00:00,312.0,1736.5,476.75,0.0,0.0,2527.5,625.5,22.0,0.0,24.5,100.0,1182.75,1869.5
2018-03-23 18:00:00+00:00,312.0,1714.25,475.75,0.0,0.0,2487.0,838.5,22.0,0.0,0.25,100.0,1068.75,2120.25
2018-03-23 19:00:00+00:00,312.0,1712.5,414.0,0.0,0.0,2412.75,617.75,22.0,0.0,0.0,100.0,1012.25,1701.0
2018-03-23 20:00:00+00:00,312.0,1710.75,371.75,0.0,0.0,2218.25,308.25,22.0,0.0,0.0,100.0,980.5,586.5
2018-03-23 21:00:00+00:00,312.0,1546.0,371.75,0.0,0.0,2132.0,265.5,22.0,0.0,0.0,100.0,935.5,569.0
2018-03-23 22:00:00+00:00,312.0,1177.25,335.75,0.0,0.0,2086.0,156.5,22.0,0.0,0.0,100.0,707.5,211.5
2018-03-23 23:00:00+00:00,312.0,932.75,291.75,0.0,0.0,2025.25,174.5,22.0,0.0,0.0,100.0,585.5,-252.25
2018-03-24 00:00:00+00:00,312.0,887.0,152.25,0.0,0.0,1990.5,147.5,22.0,0.0,0.0,100.0,581.25,-563.5
2018-03-24 01:00:00+00:00,312.0,888.25,152.0,0.0,0.0,1990.0,121.0,22.0,0.0,0.0,100.0,498.75,-703.75
2018-03-24 02:00:00+00:00,312.0,897.0,152.0,0.0,0.0,1997.0,117.25,22.0,0.0,0.0,100.0,354.25,-700.25
2018-03-24 03:00:00+00:00,312.0,901.5,151.5,0.0,0.0,2016.25,191.0,22.0,0.0,0.0,100.0,247.75,-466.0
2018-03-24 04:00:00+00:00,312.0,908.5,151.75,0.0,0.0,1998.5,163.75,22.0,0.0,1.0,100.0,196.25,-430.75
2018-03-24 05:00:00+00:00,308.0,902.75,151.5,0.0,0.0,2041.0,161.25,22.0,0.0,33.0,100.0,140.25,-118.25
2018-03-24 06:00:00+00:00,312.0,716.0,150.25,0.0,0.0,2235.5,196.25,22.0,0.0,140.0,100.0,87.5,204.5
2018-03-24 07:00:00+00:00,312.0,614.25,150.75,0.0,0.0,2251.25,182.75,22.0,0.0,267.5,100.0,41.5,493.75
2018-03-24 08:00:00+00:00,312.0,617.5,152.5,0.0,0.0,2241.75,133.0,22.0,0.0,353.0,100.0,41.0,453.25
2018-03-24 09:00:00+00:00,312.0,634.0,152.5,0.0,0.0,2293.25,127.5,22.0,0.0,413.0,100.0,76.5,-239.75
2018-03-24 10:00:00+00:00,312.0,684.25,152.25,0.0,0.0,2245.0,64.0,22.0,0.0,478.75,100.0,107.0,-536.0
2018-03-24 11:00:00+00:00,312.0,924.25,152.5,0.0,0.0,2147.5,49.0,22.0,0.0,499.5,100.0,142.75,-911.75
2018-03-24 12:00:00+00:00,312.0,936.25,151.75,0.0,0.0,2109.25,36.5,22.0,0.0,481.25,100.0,187.5,-734.25
2018-03-24 13:00:00+00:00,312.0,921.25,151.75,0.0,0.0,2094.0,52.75,22.0,0.0,428.75,100.0,253.0,-808.75
2018-03-24 14:00:00+00:00,309.0,908.5,152.5,0.0,0.0,2073.25,95.75,22.0,0.0,358.0,100.0,375.0,-513.5
2018-03-24 15:00:00+00:00,311.0,900.5,152.0,0.0,0.0,2059.75,115.75,22.0,0.0,235.25,100.0,594.0,39.5
2018-03-24 16:00:00+00:00,312.0,896.25,152.0,0.0,0.0,2180.75,165.5,22.0,0.0,104.25,100.0,851.25,356.75
2018-03-24 17:00:00+00:00,312.0,886.0,156.75,0.0,0.0,2210.25,255.75,22.0,0.0,29.5,100.0,1170.5,1076.0
2018-03-24 18:00:00+00:00,312.0,862.75,152.5,0.0,0.0,2161.75,279.0,22.0,0.0,0.5,100.0,1302.0,1163.0
2018-03-24 19:00:00+00:00,312.0,869.75,152.0,0.0,0.0,2153.5,170.75,22.0,0.0,0.0,100.0,1349.25,644.5
2018-03-24 20:00:00+00:00,312.0,860.75,152.5,0.0,0.0,2126.0,157.75,22.0,0.0,0.0,100.0,1206.75,69.25
2018-03-24 21:00:00+00:00,312.0,828.5,152.25,0.0,0.0,2006.0,123.25,22.0,0.0,0.0,100.0,1093.0,-97.5
2018-03-24 22:00:00+00:00,313.0,834.25,152.25,0.0,0.0,1946.5,96.0,22.0,0.0,0.0,100.0,1144.0,-276.0
2018-03-24 23:00:00+00:00,312.0,821.5,152.25,0.0,0.0,1871.75,77.75,22.0,0.0,0.0,100.0,1150.25,-354.25
2018-03-25 00:00:00+00:00,312.0,819.0,152.25,0.0,0.0,1836.75,55.25,22.0,0.0,0.0,100.0,1192.0,-570.5
2018-03-25 01:00:00+00:00,312.0,835.75,152.0,0.0,0.0,1826.25,127.0,22.0,0.0,0.0,100.0,1240.75,-549.25
2018-03-25 02:00:00+00:00,312.0,835.75,151.75,0.0,0.0,1817.25,123.75,22.0,0.0,0.0,100.0,1282.25,-586.0
2018-03-25 03:00:00+00:00,312.0,839.75,152.0,0.0,0.0,1826.0,115.5,22.0,0.0,0.0,100.0,1269.0,-610.5
2018-03-25 04:00:00+00:00,312.0,834.75,152.0,0.0,0.0,1830.5,119.0,22.0,0.0,1.0,100.0,1259.75,-712.5
2018-03-25 05:00:00+00:00,312.0,607.5,152.0,0.0,0.0,1971.25,158.5,22.0,0.0,44.25,100.0,1251.25,-443.25
2018-03-25 06:00:00+00:00,312.0,583.5,152.5,0.0,0.0,1967.0,151.25,22.0,0.0,142.75,100.0,1163.0,-58.25
2018-03-25 07:00:00+00:00,312.0,507.0,151.75,0.0,0.0,1996.0,90.5,22.0,0.0,263.75,100.0,1086.25,-250.0
2018-03-25 08:00:00+00:00,312.0,470.0,152.0,0.0,0.0,1972.5,118.75,22.0,0.0,351.5,100.0,1250.5,-1413.5
2018-03-25 09:00:00+00:00,312.0,465.75,152.0,0.0,0.0,1935.75,90.5,22.0,0.0,425.0,100.0,1408.75,-1345.75
2018-03-25 10:00:00+00:00,312.0,452.5,152.25,0.0,0.0,1891.25,67.5,22.0,0.0,509.0,100.0,1523.75,-1504.75
2018-03-25 11:00:00+00:00,312.0,464.0,151.75,0.0,0.0,1880.5,55.5,22.0,0.0,541.0,100.0,1441.25,-1630.0
2018-03-25 12:00:00+00:00,312.0,466.0,152.75,0.0,0.0,1891.0,64.5,22.0,0.0,526.0,100.0,1344.25,-1800.75
2018-03-25 13:00:00+00:00,312.0,503.5,153.75,0.0,0.0,1896.25,84.25,22.0,0.0,472.25,100.0,1192.5,-1709.25
2018-03-25 14:00:00+00:00,309.0,756.5,152.25,0.0,0.0,1995.5,73.0,22.0,0.0,385.25,100.0,998.5,-1553.25
2018-03-25 15:00:00+00:00,312.0,826.75,152.25,0.0,0.0,2154.5,124.25,22.0,0.0,245.0,100.0,794.0,-650.5
2018-03-25 16:00:00+00:00,312.0,948.0,152.25,0.0,0.0,2170.75,199.75,22.0,0.0,103.25,100.0,631.75,625.0
2018-03-25 17:00:00+00:00,312.0,978.75,152.0,0.0,0.0,2087.75,270.5,22.0,0.0,17.25,100.0,476.5,681.25
2018-03-25 18:00:00+00:00,312.0,1007.0,152.25,0.0,0.0,2101.5,232.75,22.0,0.0,0.0,100.0,418.75,615.0
2018-03-25 19:00:00+00:00,312.0,994.5,152.5,0.0,0.0,2103.5,163.25,22.0,0.0,0.0,100.0,453.75,297.5
2018-03-25 20:00:00+00:00,312.0,992.75,152.25,0.0,0.0,2039.75,176.25,22.0,0.0,0.0,100.0,457.25,405.25
2018-03-25 21:00:00+00:00,312.0,931.25,152.25,0.0,0.0,2008.5,153.75,22.0,0.0,0.0,100.0,443.75,172.0
2018-03-25 22:00:00+00:00,312.0,886.75,152.5,0.0,0.0,1899.25,57.5,22.0,0.0,0.0,100.0,452.5,-497.5
2018-03-25 23:00:00+00:00,312.0,862.75,152.25,0.0,0.0,1885.5,51.75,22.0,0.0,0.0,100.0,469.0,-557.5
2018-03-26 00:00:00+00:00,312.0,860.25,152.0,0.0,0.0,1883.75,71.0,22.0,0.0,0.0,100.0,453.75,-910.0
2018-03-26 01:00:00+00:00,312.0,864.0,151.75,0.0,0.0,1884.0,50.75,22.0,0.0,0.0,100.0,397.75,-1160.0
2018-03-26 02:00:00+00:00,312.0,876.5,151.5,0.0,0.0,1893.75,58.75,22.0,0.0,0.0,100.0,286.75,-1059.25
2018-03-26 03:00:00+00:00,312.0,921.0,151.75,0.0,0.0,1932.5,73.25,22.0,0.0,0.0,100.0,250.0,-405.75
2018-03-26 04:00:00+00:00,312.0,1044.75,152.5,0.0,0.0,2102.75,202.75,22.0,0.0,3.0,100.0,200.0,735.75
2018-03-26 05:00:00+00:00,312.0,1095.75,148.75,0.0,0.0,2339.25,314.25,22.0,0.0,49.25,100.0,154.0,1926.25
2018-03-26 06:00:00+00:00,312.0,1112.0,148.75,0.0,0.0,2321.75,748.25,22.0,0.0,147.0,100.0,89.0,2634.25
2018-03-26 07:00:00+00:00,310.0,1224.5,149.5,0.0,0.0,2331.5,681.5,22.0,0.0,262.25,100.0,31.75,1954.5
2018-03-26 08:00:00+00:00,308.0,1286.25,153.25,0.0,0.0,2280.25,594.5,22.0,0.0,342.75,100.0,16.0,1548.25
2018-03-26 09:00:00+00:00,308.0,1297.0,161.0,0.0,0.0,2294.0,397.5,22.0,0.0,406.0,100.0,18.75,944.25
2018-03-26 10:00:00+00:00,308.0,1235.25,207.25,0.0,0.0,2296.75,266.25,22.0,0.0,475.5,100.0,29.0,676.0
2018-03-26 11:00:00+00:00,308.0,1220.25,313.25,0.0,0.0,2246.0,165.25,22.0,0.0,478.0,100.0,47.75,541.75
2018-03-26 12:00:00+00:00,311.0,1230.75,310.0,0.0,0.0,2172.5,148.75,22.0,0.0,433.75,100.0,93.5,463.0
2018-03-26 13:00:00+00:00,311.0,1255.5,334.25,0.0,0.0,2108.0,130.75,22.0,0.0,375.5,100.0,237.75,306.5
2018-03-26 14:00:00+00:00,312.0,1245.25,393.75,0.0,0.0,2113.5,72.75,22.0,0.0,290.5,100.0,468.5,21.25
2018-03-26 15:00:00+00:00,312.0,1247.25,398.25,0.0,0.0,2306.0,113.75,22.0,0.0,181.75,100.0,384.0,122.5
2018-03-26 16:00:00+00:00,308.0,1288.75,405.5,0.0,0.0,2428.5,370.25,22.0,0.0,79.75,100.0,253.75,454.25
2018-03-26 17:00:00+00:00,308.0,1055.25,437.5,0.0,0.0,2440.75,389.75,22.0,0.0,13.25,100.0,212.0,2370.0
2018-03-26 18:00:00+00:00,308.0,1002.75,441.0,0.0,0.0,2391.5,522.25,22.0,0.0,0.0,100.0,193.5,2299.75
2018-03-26 19:00:00+00:00,308.0,1028.0,446.75,0.0,0.0,2411.25,282.0,22.0,0.0,0.0,100.0,204.5,1077.5
2018-03-26 20:00:00+00:00,308.0,1018.75,441.0,0.0,0.0,2253.5,243.5,22.0,0.0,0.0,100.0,169.25,752.75
2018-03-26 21:00:00+00:00,312.0,974.75,409.75,0.0,0.0,2112.0,181.0,22.0,0.0,0.0,100.0,304.0,393.75
2018-03-26 22:00:00+00:00,312.0,936.0,371.75,0.0,0.0,1989.0,70.75,22.0,0.0,0.0,100.0,508.5,98.75
2018-03-26 23:00:00+00:00,312.0,914.5,368.25,0.0,0.0,1919.25,60.75,22.0,0.0,0.0,100.0,703.75,-174.5
